ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-2812949,1,34.01305,-118.165184,2022-04-10 20:31:00+00:00,2022-04-10 22:18:36+00:00,5.099999904632568,2.0,4.0,Moderate,Delays of four minutes and delays increasing on I-5 Southbound between 8th St and Exit 130A Triggs St. Average speed 25 mph.,I-5 S,Los Angeles,Los Angeles,CA,US,90022,US/Pacific,KCQT,2022-04-10T16:47:00.000-04:00,68.0,68.0,56.0,29.66,10.0,WSW,3.0,0.0,,Cloudy
C-10261548,1,34.060749,-118.250862,2022-01-11 16:44:00+00:00,2022-01-11 17:25:47+00:00,4.949999809265137,1.0,4.0,Moderate,Delays of four minutes on CA-110 Northbound between I-110 and Alpine St. Average speed 25 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-01-11T11:52:00.000-05:00,61.0,61.0,24.0,30.08,10.0,CALM,0.0,0.0,,Fair
C-22739526,1,34.068909000000005,-118.344032,2022-02-15 01:10:00+00:00,2022-02-15 02:14:59+00:00,2.1400001049041752,2.0,5.0,Slow,Delays of five minutes on 3rd St Eastbound between Kilkea Dr and La Brea Ave. Average speed ten mph.,W 3rd St,Los Angeles,Los Angeles,CA,US,90036-3074,US/Pacific,KCQT,2022-02-14T19:47:00.000-05:00,62.0,62.0,67.0,29.75,10.0,VAR,5.0,0.0,,Fair
C-12010766,0,34.04401,-118.431557,2022-08-31 23:26:00+00:00,2022-09-01 00:19:31+00:00,1.5,1.0,3.0,Moderate,Delays of three minutes and delays easing on Olympic Blvd Eastbound in West Los Angeles. Average speed ten mph.,Westwood Blvd,Los Angeles,Los Angeles,CA,US,90064-2018,US/Pacific,KSMO,2022-08-31T19:51:00.000-04:00,82.0,82.0,44.0,29.56,10.0,SSW,8.0,0.0,,Fair
C-33040290,1,34.055264,-118.256866,2022-05-21 18:36:00+00:00,2022-05-21 19:28:36+00:00,2.990000009536743,2.0,3.0,Moderate,Delays of three minutes on CA-110 Westbound between Amador St and I-110. Average speed 20 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90017,US/Pacific,KCQT,2022-05-21T14:29:00.000-04:00,66.0,66.0,63.0,29.75,10.0,CALM,0.0,0.0,,Cloudy
C-7454432,0,34.047829,-118.326698,2022-02-11 16:21:00+00:00,2022-02-11 17:31:58+00:00,0.6100000143051147,1.0,1.0,Slow,Delays of one minute and delays easing on Pico Blvd Westbound between 3rd Ave and Crenshaw Blvd. Average speed ten mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90019-4311,US/Pacific,KCQT,2022-02-11T11:47:00.000-05:00,69.0,69.0,29.0,29.83,10.0,CALM,0.0,0.0,,Fair
C-22575063,0,34.047539,-118.323509,2022-08-19 00:12:00+00:00,2022-08-19 00:54:34+00:00,0.699999988079071,0.0,1.0,Moderate,Delays of one minute on Pico Blvd Eastbound between Plymouth Blvd and Norton Ave. Average speed ten mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90019-4307,US/Pacific,KCQT,2022-08-18T19:47:00.000-04:00,73.0,73.0,59.0,29.65,10.0,WSW,6.0,0.0,,Fair
C-28440733,0,34.076614,-118.379539,2022-02-24 17:21:00+00:00,2022-02-24 18:02:50+00:00,2.7100000381469727,3.0,4.0,Slow,Delays of four minutes on Beverly Blvd Westbound between Beverly Blvd and San Vicente Blvd. Average speed ten mph.,S San Vicente Blvd,Los Angeles,Los Angeles,CA,US,90048,US/Pacific,KSMO,2022-02-24T12:51:00.000-05:00,56.0,56.0,20.0,30.1,10.0,E,3.0,0.0,,Fair
C-8516121,3,34.078148,-118.470985,2022-02-05 20:17:00+00:00,2022-02-05 21:15:51+00:00,11.56999969482422,4.0,10.0,Moderate,Severe delays of ten minutes on I-405 Southbound between Exit 64 Burbank Blvd and Exit 57 Church Ln. Average speed 25 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-02-05T14:51:00.000-05:00,66.0,66.0,22.0,30.0,10.0,SW,8.0,0.0,,Fair
C-5484716,1,34.082249,-118.272385,2022-01-29 02:09:00+00:00,2022-01-29 03:08:50+00:00,2.0999999046325684,3.0,5.0,Slow,Delays of five minutes and delays increasing on Sunset Blvd Eastbound in Silver Lake. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90026-2126,US/Pacific,KCQT,2022-01-28T20:52:00.000-05:00,67.0,67.0,12.0,29.95,10.0,CALM,0.0,0.0,,Fair
C-13130088,2,34.033984999999994,-118.358047,2022-03-20 02:34:00+00:00,2022-03-20 03:26:52+00:00,3.0299999713897705,5.0,5.0,Moderate,Delays of five minutes and delays increasing on I-10 Westbound between Exits 10 11 12 CA-110 Exits 22 22A 22B and Exit 7B Washington Blvd. Average speed 15 mph.,I-10 W,Los Angeles,Los Angeles,CA,US,90016,US/Pacific,KSMO,2022-03-19T22:51:00.000-04:00,57.0,57.0,77.0,29.76,10.0,SW,8.0,0.0,,Cloudy
C-25159109,1,34.058563,-118.253296,2022-03-09 18:01:00+00:00,2022-03-09 18:45:55+00:00,1.6799999475479126,0.0,1.0,Moderate,Delays of one minute on CA-110 Northbound between Exits 22 22A 22B I-110 and US-101 Exits 3 3A 3B. Average speed 25 mph.,W 1st St,Los Angeles,Los Angeles,CA,US,90012-2402,US/Pacific,KCQT,2022-03-09T12:47:00.000-05:00,61.0,61.0,52.0,29.81,10.0,VAR,3.0,0.0,,Fair
C-203093,0,34.072047999999995,-118.250763,2022-08-11 00:55:00+00:00,2022-08-11 01:37:44+00:00,1.2300000190734863,1.0,2.0,Moderate,Delays of two minutes on Sunset Blvd Eastbound in Echo Park. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90026-4488,US/Pacific,KCQT,2022-08-10T20:47:00.000-04:00,82.0,82.0,38.0,29.74,10.0,WNW,7.0,0.0,,Fair
C-7855256,1,34.053131,-118.229492,2022-08-17 01:14:00+00:00,2022-08-17 01:55:42+00:00,2.650000095367432,0.0,4.0,Moderate,Delays of four minutes on US-101 Eastbound between Exit 4A Palo Alto St and Exits 1C 1D 1E San Bernardino Fwy. Average speed 15 mph.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-08-16T20:47:00.000-04:00,81.0,81.0,44.0,29.56,10.0,W,7.0,0.0,,Fair
C-13107581,1,34.108841,-118.249619,2022-03-22 17:23:00+00:00,2022-03-22 18:20:51+00:00,2.450000047683716,3.0,4.0,Moderate,Delays of four minutes and delays increasing on CA-2 Southbound between Exits 15 15A Verdugo Rd and I-5 Exit 138. Average speed 15 mph.,CA-2 S,Los Angeles,Los Angeles,CA,US,90039,US/Pacific,KCQT,2022-03-22T13:47:00.000-04:00,75.0,75.0,37.0,29.86,10.0,CALM,0.0,0.0,,Fair
C-7437353,0,34.004227,-118.432365,2022-02-12 01:57:00+00:00,2022-02-12 02:47:03+00:00,1.350000023841858,1.0,2.0,Moderate,Delays of two minutes and delays easing on Venice Blvd Eastbound between Venice Blvd and Grand View Blvd. Average speed ten mph.,Venice Blvd,Los Angeles,Los Angeles,CA,US,90066-3814,US/Pacific,KSMO,2022-02-11T20:51:00.000-05:00,66.0,66.0,56.0,29.77,10.0,SSW,5.0,0.0,,Fair
C-28467246,1,34.09742,-118.313927,2022-02-23 22:48:00+00:00,2022-02-23 23:29:47+00:00,1.9299999475479128,2.0,2.0,Moderate,Delays of two minutes on US-101 Northbound between Exit 6B Melrose Ave and Exit 8A Sunset Blvd. Average speed 20 mph.,Hollywood Fwy N,Los Angeles,Los Angeles,CA,US,90028,US/Pacific,KCQT,2022-02-23T17:47:00.000-05:00,53.0,53.0,29.0,29.77,10.0,W,5.0,0.0,,Cloudy
C-5510188,0,34.021282,-118.278503,2022-01-27 15:45:00+00:00,2022-01-27 16:28:56+00:00,0.6299999952316284,1.0,1.0,Slow,Delays of one minute on Jefferson Blvd Westbound between Main St and Flower St. Average speed five mph.,W Jefferson Blvd,Los Angeles,Los Angeles,CA,US,90007,US/Pacific,KCQT,2022-01-27T10:52:00.000-05:00,51.0,51.0,32.0,29.97,10.0,CALM,0.0,0.0,,Fair
C-12844484,0,34.123940000000005,-118.375763,2022-04-28 22:17:00+00:00,2022-04-28 23:09:55+00:00,2.7899999618530287,3.0,4.0,Moderate,Delays of four minutes and delays increasing on Laurel Canyon Blvd Northbound between Laurel Canyon Blvd and Dona Emilia Dr. Average speed 15 mph.,Laurel Canyon Blvd,Los Angeles,Los Angeles,CA,US,90046-1110,US/Pacific,KBUR,2022-04-28T17:53:00.000-04:00,70.0,70.0,47.0,29.12,10.0,S,12.0,0.0,,Partly Cloudy
C-28429895,0,34.062965000000005,-118.361382,2022-02-24 23:57:00+00:00,2022-02-25 00:38:43+00:00,0.75,1.0,2.0,Moderate,Delays of two minutes on Wilshire Blvd Eastbound between Wilshire Blvd and Orange Grove Ave. Average speed ten mph.,S Fairfax Ave,Los Angeles,Los Angeles,CA,US,90048,US/Pacific,KSMO,2022-02-24T18:51:00.000-05:00,55.0,55.0,43.0,30.0,10.0,WSW,13.0,0.0,,Fair
C-12330568,0,34.090346999999994,-118.277367,2022-02-08 01:51:00+00:00,2022-02-08 02:32:52+00:00,0.7200000286102295,1.0,1.0,Slow,Delays of one minute on Sunset Blvd Eastbound between Bates Ave and Griffith Park Blvd. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90026-1059,US/Pacific,KCQT,2022-02-07T20:57:00.000-05:00,67.0,67.0,21.0,29.99,10.0,CALM,0.0,0.0,,Fair
C-20283591,1,34.095142,-118.243355,2022-07-24 20:48:00+00:00,2022-07-24 21:32:29+00:00,3.1700000762939453,1.0,3.0,Moderate,Delays of three minutes on I-5 Northbound between Exits 136A 136B 137A 137B CA-110 Exit 26A and Exit 140A Fletcher Dr. Average speed 20 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-07-24T16:47:00.000-04:00,79.0,79.0,58.0,29.67,9.0,WSW,6.0,0.0,,Fair
C-9264696,3,34.08931,-118.475563,2022-07-13 14:29:00+00:00,2022-07-13 15:12:11+00:00,12.40999984741211,12.0,22.0,Moderate,Severe delays of 22 minutes on I-405 Southbound between Exits 66A 66B Sherman Way and Exit 57 Church Ln. Average speed 15 mph.,I-405 S,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-07-13T10:51:00.000-04:00,62.0,62.0,86.0,29.77,8.0,SSW,3.0,0.0,,Cloudy
C-9261817,2,34.05603,-118.256157,2022-07-13 21:18:00+00:00,2022-07-13 22:18:40+00:00,3.8199999332427983,4.0,5.0,Moderate,Delays of five minutes and delays increasing on CA-110 Westbound between Exit 26B Figueroa St and I-110. Average speed 15 mph.,CA-110 S,Los Angeles,Los Angeles,CA,US,90017,US/Pacific,KCQT,2022-07-13T17:47:00.000-04:00,72.0,72.0,61.0,29.72,10.0,VAR,5.0,0.0,,Fair
C-12315456,0,34.057613,-118.360344,2022-02-09 01:41:00+00:00,2022-02-09 02:39:44+00:00,1.4600000381469729,1.0,3.0,Slow,Delays of three minutes and delays increasing on Olympic Blvd Eastbound in Park La Brea. Average speed ten mph.,W Olympic Blvd,Los Angeles,Los Angeles,CA,US,90036-4609,US/Pacific,KCQT,2022-02-08T20:57:00.000-05:00,,,,,6.0,,,0.0,,Fair
C-6204051,1,34.058781,-118.443916,2022-07-29 00:04:00+00:00,2022-07-29 01:08:02+00:00,4.309999942779541,3.0,8.0,Slow,Delays of eight minutes and delays increasing on Wilshire Blvd Eastbound between Chelsea Ave and Westwood Blvd. Average speed ten mph.,Westwood Blvd,Los Angeles,Los Angeles,CA,US,90024-3420,US/Pacific,KSMO,2022-07-28T19:51:00.000-04:00,70.0,70.0,73.0,29.67,10.0,WSW,9.0,0.0,,Fair
C-7437107,0,34.044529,-118.327873,2022-02-11 23:07:00+00:00,2022-02-12 00:19:55+00:00,1.2200000286102295,1.0,3.0,Moderate,Delays of three minutes on Venice Blvd Eastbound between Rimpau Blvd and Bronson Ave. Average speed ten mph.,Venice Blvd,Los Angeles,Los Angeles,CA,US,90019-6049,US/Pacific,KCQT,2022-02-11T17:47:00.000-05:00,77.0,77.0,23.0,29.74,10.0,W,3.0,0.0,,Fair
C-20288095,1,34.037926,-118.278427,2022-07-24 03:09:00+00:00,2022-07-24 04:16:42+00:00,2.2799999713897705,0.0,1.0,Moderate,Delays of one minute and delays easing on I-10 Eastbound between Exits 10 11 12 CA-110 Exits 22 22A 22B and Exit 14A 18th St. Average speed 30 mph.,I-10 E,Los Angeles,Los Angeles,CA,US,90015,US/Pacific,KCQT,2022-07-23T22:47:00.000-04:00,68.0,68.0,81.0,29.64,10.0,WSW,3.0,0.0,,Fair
C-59297,2,33.925678000000005,-118.307762,2022-03-15 23:20:00+00:00,2022-03-16 00:01:57+00:00,6.230000019073486,4.0,10.0,Moderate,Severe delays of ten minutes on I-105 Eastbound between I-405 Exits 44 45 and Exit 7A 116th Pl. Average speed 15 mph.,Glenn Anderson Fwy E,Los Angeles,Los Angeles,CA,US,90047,US/Pacific,KHHR,2022-03-15T18:53:00.000-04:00,67.0,67.0,51.0,30.01,10.0,WNW,8.0,0.0,,Fair
C-5731589,1,33.976833,-118.125977,2022-08-28 05:08:00+00:00,2022-08-28 05:59:16+00:00,6.420000076293945,3.0,3.0,Fast,Delays of three minutes and delays increasing on I-5 Northbound between Exit 122 Imperial Hwy and Exit 128A Telegraph Rd. Average speed 30 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-08-28T01:08:00.000-04:00,66.0,66.0,87.0,29.63,10.0,W,3.0,0.0,,Mostly Cloudy
C-23556544,1,34.052979,-118.228531,2022-04-16 06:08:00+00:00,2022-04-16 06:50:37+00:00,1.7799999713897705,2.0,2.0,Moderate,Delays of two minutes on US-101 Eastbound between Exits 3 3A 3B CA-110 and Exits 1C 1D 1E San Bernardino Fwy. Average speed 20 mph.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-04-16T01:47:00.000-04:00,58.0,58.0,81.0,29.79,10.0,CALM,0.0,0.0,,Fair
C-2847176,1,34.059319,-118.25248,2022-04-07 19:33:00+00:00,2022-04-07 20:24:50+00:00,2.9800000190734863,2.0,3.0,Slow,Delays of three minutes and delays increasing on CA-110 Northbound between Exits 22 22A 22B I-10 Exits 10 11 12 and US-101 Exits 3 3A 3B. Average speed 20 mph.,CA-110 N,Los Angeles,Los Angeles,CA,US,90012,US/Pacific,KCQT,2022-04-07T15:47:00.000-04:00,92.0,92.0,11.0,29.82,10.0,CALM,0.0,0.0,,Fair
C-32056665,1,34.02590900000001,-118.23645,2022-07-12 23:19:00+00:00,2022-07-13 00:01:05+00:00,1.4500000476837158,1.0,2.0,Moderate,Delays of two minutes on I-10 Westbound between Exits 1B 16A Mateo St and Newton St. Average speed 20 mph.,I-10,Los Angeles,Los Angeles,CA,US,90021,US/Pacific,KCQT,2022-07-12T19:47:00.000-04:00,72.0,72.0,59.0,29.67,10.0,WSW,5.0,0.0,,Fair
C-1110501,0,34.04668,-118.416481,2022-02-03 01:17:00+00:00,2022-02-03 01:58:17+00:00,1.25,0.0,1.0,Moderate,Delays of one minute on Pico Blvd Eastbound between Glendon Ave and Kerwood Ave. Average speed 15 mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90064-2608,US/Pacific,KSMO,2022-02-02T19:51:00.000-05:00,60.0,60.0,39.0,29.79,10.0,SSW,10.0,0.0,,Fair
C-30723168,0,34.08353,-118.306015,2022-01-20 22:43:00+00:00,2022-01-20 23:25:04+00:00,1.2000000476837158,0.0,2.0,Moderate,Delays of two minutes on Melrose Ave Eastbound between Irving Blvd and Hobart Blvd. Average speed ten mph.,N Hobart Blvd,Los Angeles,Los Angeles,CA,US,90004-1848,US/Pacific,KCQT,2022-01-20T17:52:00.000-05:00,73.0,73.0,23.0,29.96,10.0,VAR,6.0,0.0,,Fair
C-14118251,0,34.109657,-118.33623500000002,2022-06-08 23:28:00+00:00,2022-06-09 00:14:31+00:00,1.7100000381469729,3.0,5.0,Slow,Delays of five minutes and delays increasing on Highland Ave Northbound between Highland Ave and Odin St. Average speed five mph.,N Highland Ave,Los Angeles,Los Angeles,CA,US,90068-3241,US/Pacific,KBUR,2022-06-08T19:53:00.000-04:00,86.0,86.0,43.0,28.93,10.0,SE,10.0,0.0,,Fair
C-15300186,2,33.991688,-118.141609,2022-04-17 22:08:00+00:00,2022-04-17 23:00:41+00:00,6.349999904632568,4.0,7.0,Moderate,Delays of seven minutes and delays increasing on I-5 Southbound between Exit 132 Calzona St and Exit 128A Bandini Blvd. Average speed 20 mph.,I-5 S,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-04-17T17:47:00.000-04:00,65.0,65.0,61.0,29.87,10.0,VAR,6.0,0.0,,Fair
C-18495643,2,33.97197,-118.280617,2022-02-18 00:49:00+00:00,2022-02-18 01:35:35+00:00,5.9099998474121085,1.0,6.0,Moderate,Delays of six minutes and delays increasing on I-110 Northbound in Southeast Los Angeles. Average speed 25 mph.,Harbor Fwy N,Los Angeles,Los Angeles,CA,US,90003,US/Pacific,KHHR,2022-02-17T19:53:00.000-05:00,66.0,66.0,20.0,30.16,10.0,W,8.0,0.0,,Fair
C-18987111,1,33.927853000000006,-118.234215,2022-06-02 21:45:00+00:00,2022-06-02 22:27:06+00:00,3.920000076293945,1.0,4.0,Fast,Delays of four minutes on I-105 Eastbound between I-105 and Exit 12 Long Beach Blvd. Average speed 20 mph.,Glenn Anderson Fwy E,Los Angeles,Los Angeles,CA,US,90059,US/Pacific,KHHR,2022-06-02T17:53:00.000-04:00,71.0,71.0,63.0,29.76,10.0,WSW,16.0,0.0,,Fair
C-17034720,0,33.987751,-118.370056,2022-05-11 13:46:00+00:00,2022-05-11 15:11:50+00:00,1.1399999856948853,2.0,3.0,Moderate,Delays of three minutes and delays easing on Slauson Ave Westbound between Slauson Ave and Corning Ave. Average speed ten mph.,W Slauson Ave,Los Angeles,Los Angeles,CA,US,90056,US/Pacific,KLAX,2022-05-11T09:53:00.000-04:00,55.0,55.0,62.0,29.95,8.0,NE,3.0,0.0,,Fair
C-12156490,1,34.070644,-118.217957,2022-03-07 21:12:00+00:00,2022-03-07 21:53:28+00:00,1.440000057220459,1.0,1.0,Moderate,Delays of one minute on I-5 Northbound between Exit 135C I-10 Exits 19A 19C and Exit 138 CA-2. Average speed 20 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-03-07T15:47:00.000-05:00,68.0,68.0,24.0,29.97,10.0,CALM,0.0,0.0,,Fair
C-22761682,1,34.077434999999994,-118.26461,2022-02-12 20:16:00+00:00,2022-02-12 21:38:59+00:00,3.049999952316284,2.0,6.0,Slow,Delays of six minutes and delays increasing on Sunset Blvd Eastbound in Echo Park. Average speed ten mph.,W Sunset Blvd,Los Angeles,Los Angeles,CA,US,90026-3124,US/Pacific,KCQT,2022-02-12T14:47:00.000-05:00,84.0,84.0,10.0,29.9,10.0,CALM,0.0,0.0,,Fair
C-13037276,2,34.084072,-118.474602,2022-08-04 21:13:00+00:00,2022-08-04 22:14:23+00:00,7.630000114440918,6.0,8.0,Moderate,Delays of eight minutes and delays increasing on I-405 Northbound between Exit 53B I-10 Exits 3A 3B and Exit 59 Sepulveda Blvd. Average speed 20 mph.,I-405 N,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-08-04T16:51:00.000-04:00,73.0,73.0,68.0,29.73,10.0,WSW,8.0,0.0,,Fair
C-2160578,0,33.95998,-118.305176,2022-05-27 23:09:00+00:00,2022-05-27 23:54:38+00:00,1.1100000143051147,1.0,3.0,Slow,Delays of three minutes on CA-42 Manchester Ave Eastbound between Haas Ave and Denker Ave. Average speed ten mph.,W Manchester Ave,Los Angeles,Los Angeles,CA,US,90047-5429,US/Pacific,KHHR,2022-05-27T18:53:00.000-04:00,69.0,69.0,57.0,29.93,10.0,WSW,14.0,0.0,,Fair
C-28514094,2,34.065327,-118.251778,2022-05-19 22:42:00+00:00,2022-05-20 00:13:51+00:00,6.309999942779541,4.0,9.0,Moderate,Delays of nine minutes and delays increasing on US-101 Westbound between I-5 and Exit 4A Bellevue Ave. Average speed 15 mph.,US-101,Los Angeles,Los Angeles,CA,US,90026,US/Pacific,KCQT,2022-05-19T18:47:00.000-04:00,66.0,66.0,70.0,29.65,10.0,WSW,5.0,0.0,,Cloudy
C-13107298,1,34.026211,-118.235733,2022-03-22 18:21:00+00:00,2022-03-22 19:03:07+00:00,2.5799999237060547,2.0,4.0,Slow,Delays of four minutes on I-10 Westbound between Exit 16A I-5 Exits 134A 134B and Exit 15B 14th St. Average speed 15 mph.,I-10,Los Angeles,Los Angeles,CA,US,90021,US/Pacific,KCQT,2022-03-22T14:47:00.000-04:00,80.0,80.0,26.0,29.85,10.0,CALM,0.0,0.0,,Fair
C-22594011,1,34.155392,-118.291565,2022-08-17 23:44:00+00:00,2022-08-18 00:33:14+00:00,1.6599999666213991,2.0,2.0,Slow,Delays of two minutes and delays increasing on CA-134 Westbound between Exits 5 6 I-5 Exits 144 144A and Exit 5A Riverside Dr. Average speed 20 mph.,CA-134 E,Los Angeles,Los Angeles,CA,US,90027,US/Pacific,KCQT,2022-08-17T19:47:00.000-04:00,79.0,79.0,50.0,29.65,10.0,WSW,6.0,0.0,,Fair
C-20265671,2,34.082199,-118.225159,2022-07-26 21:35:00+00:00,2022-07-26 22:23:46+00:00,9.399999618530272,11.0,15.0,Moderate,Severe delays of 15 minutes and delays increasing on I-5 Southbound between Exits 144 144A CA-134 Exits 5 6 and Exit 135C I-10 Exits 19A 19C. Average speed 15 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90065,US/Pacific,KCQT,2022-07-26T17:47:00.000-04:00,76.0,,58.0,29.72,10.0,,,0.0,,Fair
C-186365,1,34.123138,-118.341797,2022-08-12 00:51:00+00:00,2022-08-12 01:36:47+00:00,2.7300000190734863,2.0,2.0,Fast,Delays of two minutes on US-101 Southbound between Ventura Blvd and Exits 9A 9B 9C 11A Odin St. Average speed 25 mph.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,US,90068,US/Pacific,KBUR,2022-08-11T20:53:00.000-04:00,91.0,91.0,17.0,29.08,10.0,SSE,10.0,0.0,,Fair
C-4017693,1,34.047058,-118.214661,2022-06-22 01:23:00+00:00,2022-06-22 02:04:16+00:00,2.440000057220459,0.0,2.0,Moderate,Delays of two minutes on I-5 Northbound between Exits 134A 134B I-10 Exit 16A and I-10. Average speed 25 mph.,Golden State Fwy N,Los Angeles,Los Angeles,CA,US,90033,US/Pacific,KCQT,2022-06-21T21:47:00.000-04:00,77.0,77.0,48.0,29.69,10.0,CALM,0.0,0.0,,Fair
C-12316972,0,34.042271,-118.424072,2022-02-09 00:06:00+00:00,2022-02-09 00:59:15+00:00,1.399999976158142,2.0,3.0,Moderate,Delays of three minutes and delays easing on Pico Blvd Westbound in Rancho Park. Average speed ten mph.,W Pico Blvd,Los Angeles,Los Angeles,CA,US,90064-2221,US/Pacific,KSMO,2022-02-08T18:51:00.000-05:00,71.0,71.0,25.0,29.9,10.0,WSW,5.0,0.0,,Fair
C-22673378,2,34.032593,-118.263374,2022-06-28 13:03:00+00:00,2022-06-28 13:53:14+00:00,5.449999809265137,7.0,7.0,Slow,Delays of seven minutes and delays easing on I-10 Westbound between Exit 16A I-5 Exits 134A 134B and Exits 10 11 12 CA-110 Exits 22 22A 22B. Average speed 20 mph.,S Main St,Los Angeles,Los Angeles,CA,US,90015,US/Pacific,KCQT,2022-06-28T08:47:00.000-04:00,64.0,64.0,87.0,29.78,7.0,CALM,0.0,0.0,,Fair
C-2405522,1,34.036049,-118.219879,2022-08-10 17:29:00+00:00,2022-08-10 19:17:18+00:00,1.6799999475479126,1.0,2.0,Moderate,Delays of two minutes and delays easing on I-5 Northbound between US-101 and I-10. Average speed 20 mph.,I-5 N,Los Angeles,Los Angeles,CA,US,90023,US/Pacific,KCQT,2022-08-10T13:47:00.000-04:00,88.0,88.0,36.0,29.79,10.0,CALM,0.0,0.0,,Fair
C-22472382,0,34.07629,-118.301048,2022-09-03 00:21:00+00:00,2022-09-03 01:03:43+00:00,2.7300000190734863,0.0,4.0,Moderate,Delays of four minutes on Beverly Blvd Eastbound in Rampart Village. Average speed ten mph.,Beverly Blvd,Los Angeles,Los Angeles,CA,US,90004-4415,US/Pacific,KCQT,2022-09-02T20:47:00.000-04:00,85.0,85.0,48.0,29.52,10.0,W,6.0,0.0,,Fair
C-5729146,2,34.087215,-118.234543,2022-08-28 20:11:00+00:00,2022-08-28 22:05:31+00:00,5.300000190734863,0.0,5.0,Fast,Delays of five minutes on I-5 Southbound between Exits 141A 141B Los Feliz Blvd and Exit 135C I-10 Exits 19A 19C. Average speed 25 mph.,I-5,Los Angeles,Los Angeles,CA,US,90031,US/Pacific,KCQT,2022-08-28T15:47:00.000-04:00,79.0,79.0,58.0,29.65,10.0,VAR,5.0,0.0,,Fair
C-24808395,1,34.114689,-118.245697,2022-04-12 21:21:00+00:00,2022-04-12 22:49:42+00:00,1.7599999904632568,4.0,6.0,Slow,Delays of six minutes and delays easing on San Fernando Rd Southbound in Atwater Village. Average speed five mph.,N San Fernando Rd,Los Angeles,Los Angeles,CA,US,90065-1425,US/Pacific,KCQT,2022-04-12T17:47:00.000-04:00,67.0,67.0,11.0,29.8,10.0,VAR,6.0,0.0,,Fair
C-22574159,2,34.089748,-118.47541,2022-08-19 02:32:00+00:00,2022-08-19 03:16:26+00:00,7.8400001525878915,3.0,6.0,Moderate,Delays of six minutes on I-405 Northbound between Exit 53B I-10 Exits 3A 3B and Exit 59 Sepulveda Blvd. Average speed 25 mph.,I-405 N,Los Angeles,Los Angeles,CA,US,90049,US/Pacific,KSMO,2022-08-18T22:51:00.000-04:00,62.0,62.0,86.0,29.68,10.0,SW,5.0,0.0,,Cloudy
C-23589037,0,34.061821,-118.29026,2022-04-13 23:30:00+00:00,2022-04-14 00:12:37+00:00,0.7400000095367432,1.0,2.0,Slow,Delays of two minutes on Wilshire Blvd Eastbound between Alexandria Ave and Shatto Pl. Average speed five mph.,Wilshire Blvd,Los Angeles,Los Angeles,CA,US,90010-1204,US/Pacific,KCQT,2022-04-13T19:47:00.000-04:00,63.0,63.0,22.0,29.85,10.0,CALM,0.0,0.0,,Fair
C-12848925,2,33.987282,-118.137367,2022-04-28 20:47:00+00:00,2022-04-28 21:46:01+00:00,8.430000305175781,7.0,13.0,Moderate,Severe delays of 13 minutes and delays easing on I-5 Southbound between US-101 and Exit 128A Bandini Blvd. Average speed 15 mph.,I-5 S,Los Angeles,Los Angeles,CA,US,90040,US/Pacific,KCQT,2022-04-28T16:47:00.000-04:00,66.0,66.0,59.0,29.78,10.0,CALM,0.0,0.0,,Cloudy
