ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-18574562,1,25.803476,-80.191017,2022-03-04 20:13:00+00:00,2022-03-04 21:33:57+00:00,2.0,5.0,8.0,Slow,Delays of eight minutes and delays increasing on Ne 2nd Ave Northbound between I-95 and 2nd Ave. Average speed five mph.,NE 28th St,Miami,Miami-Dade,FL,US,33137-4524,US/Eastern,KMIA,2022-03-04T14:53:00.000-05:00,80.0,80.0,47.0,30.16,10.0,ENE,18.0,0.0,,Partly Cloudy
C-12333390,1,25.73317,-80.33577,2022-02-07 22:35:00+00:00,2022-02-07 23:22:50+00:00,3.910000085830689,3.0,7.0,Slow,Delays of seven minutes and delays increasing on SR-976 Westbound in Coral Way Village. Average speed ten mph.,SW 87th Ave,Miami,Miami-Dade,FL,US,33155,US/Eastern,KMIA,2022-02-07T17:53:00.000-05:00,76.0,76.0,71.0,30.02,10.0,ESE,8.0,0.0,,Fair
C-8132710,0,25.636017,-80.337875,2022-03-17 18:08:00+00:00,2022-03-17 19:14:26+00:00,1.5,2.0,3.0,Moderate,Delays of three minutes and delays easing on US-1 Dixie Hwy Southbound between 130th St and US-1 Dixie Hwy. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-03-17T14:00:00.000-04:00,78.0,78.0,81.0,30.02,10.0,ESE,7.0,0.0,,Light Rain
C-74136,0,25.74585,-80.221779,2022-03-14 20:55:00+00:00,2022-03-14 22:07:38+00:00,1.7400000095367432,1.0,4.0,Slow,Delays of four minutes and delays easing on US-1 Dixie Hwy Southbound between US-1 and 17th Ave. Average speed ten mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33145,US/Eastern,KMIA,2022-03-14T16:53:00.000-04:00,71.0,71.0,84.0,30.21,5.0,ENE,8.0,0.0,,Light Rain
C-8883575,1,25.78598,-80.258652,2022-02-16 21:24:00+00:00,2022-02-16 22:04:55+00:00,2.9300000667572017,2.0,3.0,Moderate,Delays of three minutes on SR-836-TOLL Westbound in Alameda. Average speed 20 mph.,Dolphin Expy W,Miami,Miami-Dade,FL,US,33126,US/Eastern,KMIA,2022-02-16T16:53:00.000-05:00,75.0,75.0,76.0,30.24,10.0,ESE,17.0,0.0,,Mostly Cloudy
C-28543451,2,25.78159,-80.354073,2022-05-17 19:33:00+00:00,2022-05-17 20:52:47+00:00,3.619999885559082,12.0,12.0,Slow,Severe delays of twelve minutes and delays increasing on SR-836-TOLL Westbound between FL-826 and FL-836-TOLL. Average speed ten mph.,SR-836-TOLL,Miami,Miami-Dade,FL,US,33172,US/Eastern,KMIA,2022-05-17T15:53:00.000-04:00,81.0,81.0,77.0,29.98,10.0,SSE,13.0,0.0,,Light Rain
C-18485067,1,25.916506,-80.30909,2022-02-18 13:25:00+00:00,2022-02-18 14:37:00+00:00,1.7200000286102295,5.0,6.0,Slow,Delays of six minutes and delays easing on Nw 67th Ave Southbound in Miami Lakes. Average speed five mph.,NW 67th Ave,Miami Lakes,Miami-Dade,FL,US,33014-2148,US/Eastern,KOPF,2022-02-18T08:53:00.000-05:00,77.0,77.0,79.0,30.15,10.0,S,6.0,0.0,,Fair
C-17036744,0,25.671869,-80.38147,2022-05-11 11:16:00+00:00,2022-05-11 12:58:26+00:00,2.509999990463257,2.0,4.0,Moderate,Delays of four minutes and delays increasing on Sw 104th St Eastbound between 104th St and FL-990 104th St. Average speed 15 mph.,SW 104th St,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-05-11T06:53:00.000-04:00,65.0,65.0,84.0,29.98,10.0,N,12.0,0.0,,Fair
C-12331079,0,25.813118,-80.123001,2022-02-07 23:35:00+00:00,2022-02-08 00:22:41+00:00,2.2300000190734863,0.0,4.0,Slow,Delays of four minutes and delays easing on Collins Ave Northbound in Oceanfront. Average speed ten mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33140-3713,US/Eastern,KMIA,2022-02-07T18:53:00.000-05:00,75.0,75.0,73.0,30.02,10.0,SE,6.0,0.0,,Fair
C-33028967,2,25.947479,-80.185333,2022-05-23 13:19:00+00:00,2022-05-23 14:27:45+00:00,4.130000114440918,3.0,4.0,Moderate,Delays of four minutes on I-95 Southbound between I-95 Express Ln and Exit 14 FL-860 Miami Gardens Dr. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-05-23T08:53:00.000-04:00,82.0,82.0,67.0,30.12,10.0,SE,15.0,0.0,,Fair
C-24819809,0,25.743481,-80.227928,2022-04-12 11:56:00+00:00,2022-04-12 12:37:36+00:00,2.1400001049041752,3.0,3.0,Slow,Delays of three minutes on US-1 Dixie Hwy Northbound between Trade Ave and US-1 Dixie Hwy. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33133-2424,US/Eastern,KMIA,2022-04-12T07:53:00.000-04:00,75.0,75.0,57.0,30.14,10.0,E,15.0,0.0,,Mostly Cloudy
C-23748736,2,25.957111,-80.173103,2022-09-07 19:40:00+00:00,2022-09-07 20:30:09+00:00,3.0,1.0,3.0,Fast,Delays of three minutes and delays increasing on I-95 Southbound in Ives Estates. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-09-07T15:45:00.000-04:00,90.0,90.0,57.0,29.86,10.0,ESE,13.0,0.0,,Fair
C-25164905,1,25.64147,-80.385391,2022-03-09 11:55:00+00:00,2022-03-09 12:37:44+00:00,2.740000009536743,1.0,1.0,Fast,Delays of one minute on SR-821 Northbound in The Crossings. Average speed 30 mph.,Florida's Tpke N,Miami,Miami-Dade,FL,US,33186,US/Eastern,KTMB,2022-03-09T06:53:00.000-05:00,73.0,73.0,87.0,30.0,10.0,SE,5.0,0.0,,Fair
C-25151909,0,25.80068,-80.126633,2022-03-09 23:41:00+00:00,2022-03-10 00:22:43+00:00,1.2799999713897705,0.0,2.0,Slow,Delays of two minutes on Collins Ave Northbound in City Center. Average speed ten mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33140-4732,US/Eastern,KMIA,2022-03-09T18:53:00.000-05:00,78.0,78.0,79.0,29.96,10.0,SSE,10.0,0.0,,Partly Cloudy
C-23555054,1,25.957111,-80.173103,2022-04-16 18:37:00+00:00,2022-04-16 19:22:28+00:00,2.200000047683716,0.0,1.0,Fast,Delays of one minute on I-95 Southbound in Ives Estates. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-04-16T14:37:00.000-04:00,84.0,84.0,56.0,30.0,10.0,ESE,10.0,0.0,,Mostly Cloudy
C-1551608,0,25.73531,-80.250626,2022-08-30 20:06:00+00:00,2022-08-30 20:48:35+00:00,1.950000047683716,0.0,2.0,Moderate,Delays of two minutes on US-1 Dixie Hwy Southbound between 23rd Ave and FL-976 40th St. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33133,US/Eastern,KMIA,2022-08-30T15:53:00.000-04:00,91.0,91.0,59.0,29.95,10.0,ESE,12.0,0.0,,Partly Cloudy
C-22648376,2,25.93079,-80.205467,2022-06-30 20:03:00+00:00,2022-06-30 20:51:38+00:00,2.200000047683716,3.0,4.0,Moderate,Delays of four minutes on I-95 Southbound between Exit 14 FL-860 Miami Gardens Dr and Exits 12 12B 12C US-441. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33169,US/Eastern,KHWO,2022-06-30T15:53:00.000-04:00,88.0,88.0,65.0,30.07,10.0,ESE,13.0,0.0,,Mostly Cloudy
C-25394573,1,25.913073,-80.210243,2022-02-03 23:39:00+00:00,2022-02-04 00:20:58+00:00,1.75,0.0,1.0,Fast,Delays of one minute on I-95 Southbound between Exits 12 12B 12C US-441 and I-95 Express Ln. Average speed 25 mph.,I-95 S,Miami,Miami-Dade,FL,US,33168,US/Eastern,KOPF,2022-02-03T18:53:00.000-05:00,74.0,74.0,73.0,30.13,10.0,ESE,12.0,0.0,,Fair
C-22180327,1,25.854219,-80.208214,2022-02-22 15:17:00+00:00,2022-02-22 15:58:50+00:00,2.0299999713897705,1.0,1.0,Moderate,Delays of one minute on I-95 Southbound between Exits 8A 8B FL-932 103rd St and Exit 7 6th Ct. Average speed 25 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-02-22T10:11:00.000-05:00,79.0,79.0,64.0,30.24,10.0,E,20.0,0.0,,Mostly Cloudy
C-5742989,1,25.836061,-80.20620699999998,2022-08-26 13:04:00+00:00,2022-08-26 13:47:11+00:00,3.3499999046325684,0.0,2.0,Fast,Delays of two minutes on I-95 Southbound between Exit 8A 95th St and Exit 6A 5th Pl. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-08-26T08:53:00.000-04:00,87.0,87.0,69.0,30.01,10.0,VAR,3.0,0.0,,Fair
C-3870946,1,25.810804,-80.177803,2022-01-02 23:28:00+00:00,2022-01-03 00:22:44+00:00,4.400000095367432,5.0,5.0,Moderate,Delays of five minutes and delays easing on I-195 Westbound between Bay Rd and Exit 2B 38th St. Average speed 20 mph.,I-195 W,Miami,Miami-Dade,FL,US,33137,US/Eastern,KMIA,2022-01-02T18:53:00.000-05:00,76.0,76.0,79.0,30.05,10.0,SSW,6.0,0.0,,Fair
C-33027710,0,25.813894,-80.12380999999998,2022-05-23 19:29:00+00:00,2022-05-23 20:11:51+00:00,0.7099999785423279,2.0,2.0,Slow,Delays of two minutes on SR-A1A Southbound between FL-A1A Collins Ave and Indian Creek Dr. Average speed ten mph.,42nd St,Miami Beach,Miami-Dade,FL,US,33140,US/Eastern,KMIA,2022-05-23T15:53:00.000-04:00,88.0,88.0,59.0,30.04,10.0,ESE,14.0,0.0,,Partly Cloudy
C-11461157,1,25.938047,-80.194847,2022-06-23 11:22:00+00:00,2022-06-23 12:21:07+00:00,1.7100000381469729,2.0,2.0,Moderate,Delays of two minutes on I-95 Northbound between Exits 12 12B 12C US-441 and I-95 Express Ln. Average speed 20 mph.,I-95 N,Miami,Miami-Dade,FL,US,33162,US/Eastern,KHWO,2022-06-23T06:53:00.000-04:00,73.0,73.0,84.0,29.94,10.0,CALM,0.0,0.0,,Fair
C-18588304,0,25.96821,-80.144829,2022-03-03 19:13:00+00:00,2022-03-03 19:55:03+00:00,2.799999952316284,0.0,2.0,Moderate,Delays of two minutes on US-1 Biscayne Blvd Northbound in Aventura. Average speed 15 mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33180,US/Eastern,KHWO,2022-03-03T13:53:00.000-05:00,79.0,79.0,56.0,30.13,10.0,E,15.0,0.0,,Mostly Cloudy
C-19827015,0,25.701082,-80.365181,2022-08-22 12:35:00+00:00,2022-08-22 13:36:23+00:00,1.4199999570846558,1.0,2.0,Slow,Delays of two minutes and delays increasing on SR-986 Eastbound in Sunset. Average speed ten mph.,SW 72nd St,Miami,Miami-Dade,FL,US,33173,US/Eastern,KTMB,2022-08-22T08:53:00.000-04:00,84.0,84.0,85.0,30.01,10.0,CALM,0.0,0.0,,Fair
C-6962581,0,25.844528,-80.12149000000002,2022-02-28 21:15:00+00:00,2022-02-28 21:56:51+00:00,1.9900000095367432,1.0,2.0,Moderate,Delays of two minutes on SR-A1A Southbound between FL-A1A Harding Ave and 63rd St. Average speed 15 mph.,W 63rd St,Miami Beach,Miami-Dade,FL,US,33141-5801,US/Eastern,KOPF,2022-02-28T15:53:00.000-05:00,82.0,82.0,51.0,29.95,10.0,W,7.0,0.0,,Cloudy
C-22648859,2,25.824808,-80.321892,2022-06-30 19:48:00+00:00,2022-06-30 21:03:39+00:00,5.949999809265138,6.0,9.0,Moderate,Delays of nine minutes and delays increasing on SR-826 Southbound between FL-826 Palmetto Expy and FL-826. Average speed 15 mph.,Palmetto Expy S,Miami,Miami-Dade,FL,US,33166,US/Eastern,KMIA,2022-06-30T15:53:00.000-04:00,88.0,88.0,63.0,30.06,10.0,ESE,17.0,0.0,,Mostly Cloudy
C-20276747,2,25.663952,-80.37249,2022-07-25 20:18:00+00:00,2022-07-25 21:53:42+00:00,5.139999866485597,4.0,6.0,Moderate,Delays of six minutes and delays increasing on SR-874-TOLL Southbound in Three Lakes. Average speed 20 mph.,S Dade Expy S,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-07-25T15:53:00.000-04:00,91.0,91.0,59.0,30.04,10.0,E,12.0,0.0,,Partly Cloudy
C-18975876,2,25.910963,-80.210121,2022-06-07 10:42:00+00:00,2022-06-07 12:17:26+00:00,5.460000038146973,10.0,11.0,Moderate,Severe delays of eleven minutes on I-95 Express Ln Southbound in Biscayne Gardens. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33168,US/Eastern,KOPF,2022-06-07T06:53:00.000-04:00,77.0,77.0,84.0,29.95,10.0,S,9.0,0.0,,Mostly Cloudy
C-25007757,1,25.7008,-80.38229399999999,2022-01-26 22:48:00+00:00,2022-01-26 23:47:55+00:00,2.9800000190734863,2.0,6.0,Slow,Delays of six minutes and delays increasing on SR-986 Westbound in Kendale Lakes. Average speed ten mph.,SW 117th Ave,Miami,Miami-Dade,FL,US,33183,US/Eastern,KTMB,2022-01-26T17:53:00.000-05:00,76.0,76.0,79.0,29.97,10.0,WNW,8.0,0.0,,Fair
C-22179039,0,25.635794,-80.337776,2022-02-22 14:16:00+00:00,2022-02-22 15:03:59+00:00,1.0700000524520874,1.0,1.0,Moderate,Delays of one minute on US-1 Dixie Hwy Northbound in Palmetto Bay. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-02-22T08:53:00.000-05:00,77.0,77.0,71.0,30.21,10.0,E,17.0,0.0,,Partly Cloudy
C-23584215,1,25.848089,-80.16980699999998,2022-04-14 14:40:00+00:00,2022-04-14 16:04:35+00:00,1.5499999523162842,6.0,6.0,Slow,Delays of six minutes on SR-934 Westbound between FL-934 John F Kennedy Cswy and FL-934 79th St. Average speed five mph.,NE 79th St,Miami,Miami-Dade,FL,US,33138-4206,US/Eastern,KOPF,2022-04-14T10:53:00.000-04:00,84.0,84.0,63.0,30.06,10.0,SE,12.0,0.0,,Partly Cloudy
C-31040610,1,25.809738,-80.207512,2022-03-11 22:51:00+00:00,2022-03-11 23:36:33+00:00,2.2699999809265137,4.0,5.0,Slow,Delays of five minutes on US-441 7th Ave Northbound between 15th St and US-441 7th Ave. Average speed ten mph.,NW 7th Ave,Miami,Miami-Dade,FL,US,33127-3307,US/Eastern,KMIA,2022-03-11T17:53:00.000-05:00,80.0,80.0,74.0,29.94,10.0,SSE,13.0,0.0,,Fair
C-33047848,0,25.92766,-80.122383,2022-05-20 18:52:00+00:00,2022-05-20 19:51:57+00:00,2.7100000381469727,2.0,4.0,Moderate,Delays of four minutes and delays increasing on Collins Ave Southbound in Sunny Isles Beach. Average speed 15 mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33160,US/Eastern,KHWO,2022-05-20T14:53:00.000-04:00,88.0,88.0,59.0,30.05,10.0,ESE,18.0,0.0,,Thunder
C-14102952,2,25.553427,-80.36299100000002,2022-06-10 17:09:00+00:00,2022-06-10 18:10:47+00:00,5.730000019073486,7.0,7.0,Moderate,Delays of seven minutes and delays easing on SR-821 Southbound in South Allapattah. Average speed 20 mph.,Florida's Tpke S,Miami,Miami-Dade,FL,US,33170,US/Eastern,KHST,2022-06-10T13:12:00.000-04:00,86.0,86.0,66.0,29.94,10.0,SSE,10.0,0.0,,Thunder
C-7443797,0,25.772341,-80.239182,2022-02-11 22:48:00+00:00,2022-02-11 23:29:47+00:00,1.1200000047683716,1.0,2.0,Slow,Delays of two minutes on SR-968 Westbound between FL-968 Flagler St and FL-9 27th Ave. Average speed ten mph.,NW 27th Ave,Miami,Miami-Dade,FL,US,33125-5112,US/Eastern,KMIA,2022-02-11T17:53:00.000-05:00,74.0,74.0,79.0,30.02,10.0,E,8.0,0.01,,Light Rain
C-12314211,1,25.836632,-80.206223,2022-02-09 12:09:00+00:00,2022-02-09 12:50:43+00:00,4.059999942779541,1.0,2.0,Fast,Delays of two minutes on I-95 Southbound between Exits 8A 8B FL-932 103rd St and Exit 6A 5th Pl. Average speed 30 mph.,I-95 S,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-02-09T07:09:00.000-05:00,63.0,63.0,90.0,29.98,10.0,NNW,8.0,0.0,,Mostly Cloudy
C-30741626,0,25.76469,-80.19117,2022-01-18 23:16:00+00:00,2022-01-18 23:57:57+00:00,1.2599999904632568,2.0,3.0,Slow,Delays of three minutes on US-1 Brickell Ave Southbound between 1st St and 10th St. Average speed five mph.,Brickell Ave,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-01-18T17:53:00.000-05:00,65.0,65.0,40.0,30.15,10.0,ENE,8.0,0.0,,Fair
C-17052490,1,25.762569,-80.319603,2022-05-04 20:11:00+00:00,2022-05-04 21:31:25+00:00,2.5899999141693115,2.0,6.0,Moderate,Delays of six minutes and delays increasing on US-41 8th St Westbound between US-41 8th St and 80th Ct. Average speed ten mph.,SW 8th St,Miami,Miami-Dade,FL,US,33144,US/Eastern,KMIA,2022-05-04T15:53:00.000-04:00,87.0,87.0,59.0,29.97,10.0,ESE,8.0,0.0,,Partly Cloudy
C-19011569,1,25.915949,-80.210373,2022-05-31 20:35:00+00:00,2022-05-31 21:18:14+00:00,1.4900000095367432,2.0,2.0,Moderate,Delays of two minutes on I-95 Southbound between Exits 12 12B 12C US-441 and I-95 Express Ln. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33169,US/Eastern,KHWO,2022-05-31T16:53:00.000-04:00,82.0,82.0,62.0,29.98,10.0,E,7.0,0.0,,Fair
C-7693503,2,25.750134,-80.209633,2022-05-03 18:35:00+00:00,2022-05-03 19:19:52+00:00,1.7000000476837158,3.0,3.0,Moderate,Delays of three minutes on I-95 Southbound between Exits 1B 2A 2B 2C 3rd Ave and US-1 Dixie Hwy. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33129,US/Eastern,KMIA,2022-05-03T14:53:00.000-04:00,84.0,84.0,63.0,30.03,10.0,ESE,10.0,0.0,,Mostly Cloudy
C-9262578,0,25.807581,-80.263191,2022-07-13 19:35:00+00:00,2022-07-13 20:39:52+00:00,3.490000009536743,3.0,3.0,Moderate,Delays of three minutes and delays increasing on SR-112-TOLL Westbound between FL-112-TOLL Airport Expy and FL-836-TOLL. Average speed 20 mph.,Airport Expy W,Miami,Miami-Dade,FL,US,33142,US/Eastern,KMIA,2022-07-13T15:53:00.000-04:00,91.0,91.0,61.0,30.05,10.0,SSE,14.0,0.0,,Mostly Cloudy
C-7482633,1,25.92602,-80.154816,2022-04-06 12:18:00+00:00,2022-04-06 13:48:42+00:00,0.6399999856948853,1.0,2.0,Slow,Delays of two minutes and delays easing on SR-826 Northbound in North Miami Beach. Average speed five mph.,NE 163rd St,North Miami Beach,Miami-Dade,FL,US,33160-3702,US/Eastern,KHWO,2022-04-06T07:53:00.000-04:00,79.0,79.0,79.0,29.91,10.0,SSE,9.0,0.0,,Fair
C-13123351,1,25.78323,-80.273193,2022-03-21 11:07:00+00:00,2022-03-21 11:48:35+00:00,2.880000114440918,2.0,2.0,Fast,Delays of two minutes on SR-836-TOLL Eastbound between FL-826 and FL-836-TOLL. Average speed 25 mph.,Dolphin Expy E,Miami,Miami-Dade,FL,US,33126,US/Eastern,KMIA,2022-03-21T06:53:00.000-04:00,72.0,72.0,73.0,30.11,10.0,NE,6.0,0.0,,Fair
C-7460757,1,25.763491,-80.19970699999998,2022-02-10 23:27:00+00:00,2022-02-11 00:08:55+00:00,1.7599999904632568,1.0,1.0,Fast,Delays of one minute on I-95 Northbound between US-1 Dixie Hwy and Exits 2D 3A 3B FL-836-TOLL. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33130,US/Eastern,KMIA,2022-02-10T18:53:00.000-05:00,73.0,73.0,64.0,30.01,10.0,NE,7.0,0.0,,Fair
C-28431183,0,25.666405,-80.323746,2022-02-24 23:36:00+00:00,2022-02-25 00:17:00+00:00,1.5800000429153442,0.0,1.0,Moderate,Delays of one minute on US-1 Dixie Hwy Southbound in Pinecrest. Average speed 20 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-02-24T18:53:00.000-05:00,75.0,75.0,73.0,30.17,10.0,E,12.0,0.0,,Fair
C-28529500,2,25.636169,-80.479752,2022-05-18 21:04:00+00:00,2022-05-18 22:26:48+00:00,4.309999942779541,15.0,16.0,Slow,Severe delays of 16 minutes and delays increasing on SR-997 Southbound in Inlikita. Average speed ten mph.,SW 177th Ave,Miami,Miami-Dade,FL,US,33196,US/Eastern,KTMB,2022-05-18T16:53:00.000-04:00,86.0,86.0,63.0,29.96,10.0,ESE,13.0,0.0,,Fair
C-12307246,0,25.73498,-80.258652,2022-02-09 21:47:00+00:00,2022-02-09 22:35:46+00:00,1.2599999904632568,1.0,2.0,Moderate,Delays of two minutes and delays increasing on Bird Rd Westbound between Bird Ave and FL-976 Bird Rd. Average speed ten mph.,Bird Rd,Miami,Miami-Dade,FL,US,33146,US/Eastern,KMIA,2022-02-09T16:53:00.000-05:00,65.0,65.0,87.0,29.98,10.0,NNW,5.0,0.0,,Mostly Cloudy
C-30932437,0,25.791584,-80.188988,2022-04-02 22:27:00+00:00,2022-04-02 23:12:41+00:00,1.4199999570846558,2.0,2.0,Slow,Delays of two minutes on US-1 Biscayne Blvd Northbound between Miamarina Pky Dr and US-1 Biscayne Blvd. Average speed ten mph.,Biscayne Blvd,Miami,Miami-Dade,FL,US,33132-1124,US/Eastern,KMIA,2022-04-02T18:53:00.000-04:00,82.0,82.0,71.0,29.91,10.0,S,10.0,0.0,,Partly Cloudy
C-25007387,0,25.813248,-80.135132,2022-01-26 23:16:00+00:00,2022-01-26 23:56:51+00:00,1.1599999666213991,3.0,3.0,Slow,Delays of three minutes on 41st St Westbound in Nautilus. Average speed five mph.,Arthur Godfrey Rd,Miami Beach,Miami-Dade,FL,US,33140-3307,US/Eastern,KMIA,2022-01-26T17:53:00.000-05:00,77.0,77.0,79.0,29.97,10.0,NNW,7.0,0.0,,Partly Cloudy
C-30952750,1,25.667471,-80.32325,2022-04-01 10:59:00+00:00,2022-04-01 12:35:15+00:00,1.2599999904632568,6.0,6.0,Slow,Delays of six minutes and delays easing on US-1 Dixie Hwy Southbound between US-1 Dixie Hwy and FL-990 112th St. Average speed five mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-04-01T06:53:00.000-04:00,75.0,75.0,90.0,29.98,10.0,S,5.0,0.0,,Mostly Cloudy
C-17573016,0,25.761677,-80.191963,2022-02-20 22:12:00+00:00,2022-02-20 22:55:47+00:00,2.2100000381469727,2.0,4.0,Slow,Delays of four minutes on US-1 Brickell Ave Southbound between 6th St and US-1 Brickell Ave. Average speed ten mph.,SE 13th St,Miami,Miami-Dade,FL,US,33131,US/Eastern,KMIA,2022-02-20T16:53:00.000-05:00,76.0,76.0,69.0,30.19,10.0,ENE,12.0,0.0,,Mostly Cloudy
C-18574667,1,25.852261,-80.208038,2022-03-04 20:53:00+00:00,2022-03-04 21:41:51+00:00,2.1099998950958248,2.0,2.0,Moderate,Delays of two minutes and delays increasing on I-95 Express Ln Southbound between I-95 and FL-112-TOLL Airport Expy. Average speed 20 mph.,I-95 N,Miami,Miami-Dade,FL,US,33150,US/Eastern,KOPF,2022-03-04T15:53:00.000-05:00,80.0,80.0,47.0,30.17,10.0,ENE,20.0,0.0,,Fair
C-19840075,1,25.957111,-80.173103,2022-08-20 19:46:00+00:00,2022-08-20 20:28:23+00:00,1.7000000476837158,0.0,2.0,Fast,Delays of two minutes on I-95 Southbound between Exit 16 203rd St and I-95 Express Ln. Average speed 20 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-08-20T15:53:00.000-04:00,90.0,90.0,61.0,30.07,10.0,E,12.0,0.0,,Partly Cloudy
C-23736033,0,25.629166,-80.341049,2022-09-08 19:05:00+00:00,2022-09-08 19:47:23+00:00,1.6100000143051147,1.0,2.0,Moderate,Delays of two minutes on US-1 Dixie Hwy Southbound in Rockdale. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33176,US/Eastern,KTMB,2022-09-08T15:03:00.000-04:00,82.0,82.0,79.0,29.74,10.0,S,6.0,0.0,,Fair
C-13096457,2,25.952299,-80.179802,2022-03-23 13:08:00+00:00,2022-03-23 14:16:32+00:00,4.579999923706055,5.0,7.0,Moderate,Delays of seven minutes and delays increasing on I-95 Southbound between Exits 18 19 FL-858 Hallandale Beach Blvd and Exit 14 FL-860 Miami Gardens Dr. Average speed 15 mph.,I-95 S,Miami,Miami-Dade,FL,US,33179,US/Eastern,KHWO,2022-03-23T08:53:00.000-04:00,78.0,78.0,74.0,30.03,10.0,ESE,14.0,0.0,,Mostly Cloudy
C-22730544,0,25.849382,-80.184692,2022-02-15 20:45:00+00:00,2022-02-15 21:40:08+00:00,1.4600000381469729,1.0,2.0,Slow,Delays of two minutes and delays increasing on US-1 Biscayne Blvd Northbound in Little River. Average speed ten mph.,NE 81st St,Miami,Miami-Dade,FL,US,33138-4520,US/Eastern,KOPF,2022-02-15T15:53:00.000-05:00,73.0,73.0,51.0,30.29,10.0,E,21.0,0.0,,Mostly Cloudy / Windy
C-22578921,0,25.715031,-80.39904,2022-08-18 21:44:00+00:00,2022-08-18 22:40:37+00:00,1.4800000190734863,1.0,1.0,Moderate,Delays of one minute and delays easing on Sw 56th St Westbound in Kendale Lakes. Average speed 15 mph.,SW 127th Ave,Miami,Miami-Dade,FL,US,33175,US/Eastern,KTMB,2022-08-18T17:53:00.000-04:00,90.0,90.0,55.0,29.94,10.0,S,6.0,0.0,,Fair
C-16190448,0,25.782721,-80.131233,2022-05-15 16:51:00+00:00,2022-05-15 17:58:29+00:00,1.2300000190734863,0.0,3.0,Slow,Delays of three minutes and delays easing on SR-A1A Northbound between FL-A1A 5th St and 12th St. Average speed five mph.,Collins Ave,Miami Beach,Miami-Dade,FL,US,33139-4604,US/Eastern,KMIA,2022-05-15T12:53:00.000-04:00,87.0,87.0,59.0,29.94,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-7489786,0,25.666786,-80.32356300000002,2022-04-06 21:56:00+00:00,2022-04-06 22:41:54+00:00,1.75,1.0,2.0,Slow,Delays of two minutes on US-1 Dixie Hwy Southbound between US-1 Pinecrest Pkwy Dixie Hwy and FL-990 112th St. Average speed 15 mph.,S Dixie Hwy,Miami,Miami-Dade,FL,US,33156,US/Eastern,KTMB,2022-04-06T17:53:00.000-04:00,89.0,89.0,48.0,29.88,10.0,S,9.0,0.0,,Fair
C-19822044,1,25.717859,-80.31725300000002,2022-08-22 20:10:00+00:00,2022-08-22 21:10:15+00:00,2.75,3.0,5.0,Slow,Delays of five minutes and delays increasing on Sw 56th St Westbound between 56th St and FL-826. Average speed ten mph.,Miller Dr,Miami,Miami-Dade,FL,US,33155-5507,US/Eastern,KMIA,2022-08-22T15:53:00.000-04:00,90.0,90.0,61.0,29.94,10.0,E,10.0,0.0,,Mostly Cloudy
