ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-4044780,0,41.875721,-87.61734,2022-06-17 21:25:00+00:00,2022-06-17 22:13:35+00:00,1.1699999570846558,4.0,4.0,Slow,Delays of four minutes and delays easing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound between Wacker Dr and Balbo Dr. Average speed five mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60605,US/Central,KMDW,2022-06-17T17:53:00.000-04:00,87.0,87.0,29.0,29.32,10.0,NNW,16.0,0.0,,Fair
C-23591033,0,41.898682,-87.61794300000004,2022-04-13 21:11:00+00:00,2022-04-13 22:03:50+00:00,1.850000023841858,4.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between Wacker Dr and Michigan Ave. Average speed ten mph.,N Lake Shore Dr N,Chicago,Cook,IL,US,60611,US/Central,KMDW,2022-04-13T17:02:00.000-04:00,70.0,70.0,76.0,28.83,10.0,SSW,18.0,0.0,,Cloudy
C-16194941,1,41.666885,-87.594627,2022-05-14 21:55:00+00:00,2022-05-14 22:37:16+00:00,2.4100000858306885,1.0,1.0,Fast,Delays of one minute on I-94 Bishop Ford Fwy Westbound between Exit 69 Doty Ave and Exits 66A 66B 115th St. Average speed 30 mph.,Bishop Ford Fwy,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-05-14T17:53:00.000-04:00,84.0,84.0,37.0,29.21,10.0,ESE,6.0,0.0,,Partly Cloudy
C-13887099,0,41.960869,-87.688652,2022-01-24 14:52:00+00:00,2022-01-24 15:33:05+00:00,2.1300001144409184,3.0,3.0,Slow,Delays of three minutes on Western Ave Southbound between Balmoral Ave and Pensacola Ave. Average speed ten mph.,N Western Ave,Chicago,Cook,IL,US,60618-1647,US/Central,KORD,2022-01-24T09:51:00.000-05:00,21.0,15.0,85.0,28.89,1.0,SSW,5.0,0.01,,Light Snow
C-7883687,0,41.897041,-87.61680600000004,2022-08-13 21:09:00+00:00,2022-08-13 22:03:33+00:00,1.7599999904632568,3.0,4.0,Slow,Delays of four minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between Wacker Dr and Michigan Ave. Average speed ten mph.,N Lake Shore Dr N,Chicago,Cook,IL,US,60611,US/Central,KMDW,2022-08-13T16:53:00.000-04:00,79.0,79.0,45.0,29.31,10.0,S,12.0,0.0,,Mostly Cloudy
C-32092231,2,41.951679,-87.727478,2022-07-08 00:34:00+00:00,2022-07-08 01:20:27+00:00,2.5299999713897705,0.0,3.0,Moderate,Delays of three minutes on I-90 Kennedy Expy Eastbound between Exit 84 Lawrence Ave and Exit 44B Pulaski Rd. Average speed 20 mph.,Kennedy Expy E,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-07-07T20:51:00.000-04:00,80.0,80.0,67.0,29.23,10.0,E,10.0,0.0,,Mostly Cloudy
C-18506419,0,41.903,-87.68763,2022-02-17 23:26:00+00:00,2022-02-18 00:09:18+00:00,1.4700000286102295,1.0,4.0,Slow,Delays of four minutes on Division St Westbound in Ukranian Village. Average speed five mph.,W Division St,Chicago,Cook,IL,US,60622-2941,US/Central,KMDW,2022-02-17T18:28:00.000-05:00,23.0,9.0,85.0,29.25,0.25,NNW,17.0,0.01,,Heavy Snow
C-18505424,1,41.902908,-87.696907,2022-02-17 23:19:00+00:00,2022-02-18 00:00:13+00:00,4.420000076293945,6.0,13.0,Slow,Severe delays of 13 minutes on Division St Westbound in Ukranian Village. Average speed five mph.,N California Ave,Chicago,Cook,IL,US,60622-3401,US/Central,KMDW,2022-02-17T18:14:00.000-05:00,23.0,8.0,85.0,29.24,0.12,NNW,20.0,0.01,,Heavy Snow
C-12139883,1,41.938416,-87.706459,2022-03-08 22:34:00+00:00,2022-03-08 23:38:10+00:00,4.030000209808351,2.0,3.0,Fast,Delays of three minutes and delays easing on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-03-08T17:51:00.000-05:00,38.0,30.0,51.0,29.31,10.0,SW,12.0,0.0,,Mostly Cloudy
C-18506029,1,41.96056,-87.72779799999998,2022-02-17 22:32:00+00:00,2022-02-18 00:08:14+00:00,4.079999923706056,9.0,11.0,Slow,Severe delays of eleven minutes on Pulaski Rd Southbound in Albany Park. Average speed ten mph.,N Pulaski Rd,Chicago,Cook,IL,US,60641-2155,US/Central,KORD,2022-02-17T17:31:00.000-05:00,21.0,7.0,85.0,29.17,0.25,N,17.0,0.01,,Heavy Snow
C-18596356,1,41.897221,-87.65924100000002,2022-03-03 00:11:00+00:00,2022-03-03 00:54:33+00:00,3.109999895095825,0.0,2.0,Fast,Delays of two minutes on I-90 Kennedy Expy Eastbound between Exit 47A Fullerton Ave and Exit 50A Racine Ave. Average speed 30 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-02T18:53:00.000-05:00,49.0,43.0,56.0,29.33,9.0,NE,16.0,0.0,,Mostly Cloudy
C-4570647,2,41.875351,-87.650131,2022-06-14 15:59:00+00:00,2022-06-14 16:57:05+00:00,2.470000028610229,2.0,3.0,Slow,Delays of three minutes and delays increasing on I-290 Eisenhower Expy Eastbound between Exits 28A 28B Congress Pkwy and I-90 Dan Ryan Express Lane Exit 53C. Average speed 15 mph.,I-290,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-06-14T11:53:00.000-04:00,92.0,92.0,58.0,29.2,10.0,SW,14.0,0.0,,Fair
C-19826242,1,41.93885,-87.744835,2022-08-22 13:04:00+00:00,2022-08-22 14:11:33+00:00,2.900000095367432,7.0,9.0,Slow,Delays of nine minutes and delays increasing on Belmont Ave Westbound between Spaulding Ave and Keating Ave. Average speed five mph.,W Belmont Ave,Chicago,Cook,IL,US,60641-4404,US/Central,KORD,2022-08-22T08:51:00.000-04:00,69.0,69.0,78.0,29.32,10.0,N,7.0,0.0,,Fair
C-26055353,0,41.702827,-87.790024,2022-02-02 15:27:00+00:00,2022-02-02 16:10:13+00:00,1.7100000381469729,1.0,2.0,Moderate,Delays of two minutes on Southwest Hwy Westbound in Chicago Ridge. Average speed 15 mph.,Southwest Hwy,Chicago Ridge,Cook,IL,US,60415-1367,US/Central,KMDW,2022-02-02T10:42:00.000-05:00,21.0,7.0,81.0,29.56,1.0,N,17.0,0.0,,Light Snow
C-31017656,3,41.89621,-87.65844,2022-03-12 20:38:00+00:00,2022-03-12 21:24:50+00:00,13.130000114440918,8.0,20.0,Moderate,Severe delays of 20 minutes and delays increasing on I-94 Eastbound between Exit 41C IL-50 Cicero Ave and I-90 Kennedy Expy. Average speed 15 mph.,Kennedy Expy E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-12T15:53:00.000-05:00,24.0,13.0,38.0,29.48,10.0,NW,12.0,0.0,,Fair
C-8878995,2,41.863018,-87.64456899999998,2022-02-16 23:45:00+00:00,2022-02-17 00:35:08+00:00,3.240000009536743,0.0,3.0,Fast,Delays of three minutes and delays increasing on I-90 Dan Ryan Expy Eastbound between I-90 Kennedy Expy and I-90 Dan Ryan Expy Dan Ryan Express Lane. Average speed 20 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-02-16T18:53:00.000-05:00,53.0,53.0,77.0,29.15,9.0,SSW,14.0,0.04,,Light Rain
C-25142807,3,41.982563,-87.795059,2022-03-10 12:42:00+00:00,2022-03-10 14:30:54+00:00,9.010000228881836,8.0,12.0,Moderate,Severe delays of twelve minutes on I-90 Kennedy Expy Westbound between Exits 45B 45C Avondale Ave and Exits 81A 81B Bryn Mawr Ave. Average speed 20 mph.,I-90 W,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-03-10T07:51:00.000-05:00,24.0,14.0,62.0,29.5,10.0,NNE,9.0,0.0,,Mostly Cloudy
C-18502360,0,41.930103,-87.775932,2022-02-17 23:49:00+00:00,2022-02-18 00:30:19+00:00,1.3200000524520874,1.0,2.0,Slow,Delays of two minutes on Austin Ave Southbound between Henderson St and Schubert Ave. Average speed ten mph.,N Austin Ave,Chicago,Cook,IL,US,60639-1104,US/Central,KORD,2022-02-17T18:51:00.000-05:00,20.0,4.0,85.0,29.19,1.0,N,21.0,0.01,,Light Snow / Windy
C-33026986,2,41.936291,-87.702629,2022-05-23 20:24:00+00:00,2022-05-23 21:06:07+00:00,4.400000095367432,6.0,8.0,Moderate,Delays of eight minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-05-23T16:51:00.000-04:00,59.0,59.0,33.0,29.55,10.0,ENE,14.0,0.0,,Partly Cloudy
C-17047326,1,41.920769,-87.67538499999998,2022-05-05 15:03:00+00:00,2022-05-05 15:44:45+00:00,5.440000057220459,0.0,3.0,Fast,Delays of three minutes on I-90 Kennedy Expy Eastbound in West Town. Average speed 30 mph.,I-90 E,Chicago,Cook,IL,US,60614,US/Central,KMDW,2022-05-05T10:53:00.000-04:00,51.0,51.0,71.0,29.44,10.0,E,8.0,0.0,,Cloudy
C-2179293,1,41.93327,-87.696899,2022-05-26 11:58:00+00:00,2022-05-26 12:41:09+00:00,3.1700000762939453,1.0,1.0,Fast,Delays of one minute on I-94 Westbound in Maplewood. Average speed 30 mph.,I-94 W,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-05-26T07:51:00.000-04:00,69.0,69.0,87.0,29.06,10.0,SSW,10.0,0.0,,Cloudy
C-25157252,1,41.894531,-87.656013,2022-03-09 20:17:00+00:00,2022-03-09 21:26:55+00:00,3.2699999809265137,0.0,3.0,Fast,Delays of three minutes on I-90 Kennedy Expy Eastbound between Exit 46B Diversey Ave and Exit 50B Ontario St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-03-09T14:53:00.000-05:00,43.0,36.0,40.0,29.35,10.0,W,13.0,0.0,,Fair
C-33039093,1,41.896984,-87.616966,2022-05-21 17:33:00+00:00,2022-05-21 18:23:51+00:00,2.220000028610229,2.0,5.0,Slow,Delays of five minutes on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Southbound between La Salle Dr and Chicago Ave. Average speed ten mph.,E Chicago Ave,Chicago,Cook,IL,US,60611,US/Central,KMDW,2022-05-21T13:53:00.000-04:00,60.0,60.0,80.0,29.4,10.0,CALM,0.0,0.03,,Light Rain
C-1125580,0,41.506191,-87.62041500000002,2022-02-02 20:43:00+00:00,2022-02-02 21:24:03+00:00,5.46999979019165,4.0,4.0,Moderate,Delays of four minutes on US-30 14th St Westbound between US-30 Lincoln Hwy and Wentworth Ave. Average speed 20 mph.,E Lincoln Hwy,Chicago Heights,Cook,IL,US,60411-2934,US/Central,KIGQ,2022-02-02T15:35:00.000-05:00,24.0,12.0,93.0,29.52,,N,14.0,0.0,,
C-13114676,1,41.780499,-87.631241,2022-03-21 23:09:00+00:00,2022-03-21 23:52:52+00:00,2.1400001049041752,0.0,2.0,Fast,Delays of two minutes on I-94 Dan Ryan Express Lane Eastbound between I-90 Dan Ryan Express Lane and I-94 Dan Ryan Express Lane Dan Ryan Expy. Average speed 25 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-03-21T18:53:00.000-04:00,73.0,73.0,29.0,29.32,10.0,SSW,12.0,0.0,,Cloudy
C-13887178,1,41.93169,-87.735321,2022-01-24 13:48:00+00:00,2022-01-24 15:43:17+00:00,2.630000114440918,5.0,6.0,Slow,Delays of six minutes and delays easing on Diversey Ave Eastbound between Diversey Ave and Kildare Ave. Average speed ten mph.,W Diversey Ave,Chicago,Cook,IL,US,60639-2027,US/Central,KORD,2022-01-24T08:46:00.000-05:00,19.0,10.0,86.0,28.9,1.0,S,7.0,0.02,,Light Snow
C-18508360,1,41.98859,-87.775253,2022-02-17 22:32:00+00:00,2022-02-17 23:48:13+00:00,3.440000057220459,6.0,7.0,Slow,Delays of seven minutes and delays increasing on Elston Ave Northbound between Kentucky Ave and Markham Ave. Average speed ten mph.,N Elston Ave,Chicago,Cook,IL,US,60646-5542,US/Central,KORD,2022-02-17T17:31:00.000-05:00,21.0,7.0,85.0,29.17,0.25,N,17.0,0.01,,Heavy Snow
C-18503060,2,41.932133,-87.695595,2022-02-18 00:04:00+00:00,2022-02-18 00:46:16+00:00,5.139999866485597,5.0,7.0,Moderate,Delays of seven minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and Exit 46B Diversey Ave. Average speed 20 mph.,W Diversey Ave,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-02-17T19:08:00.000-05:00,20.0,5.0,85.0,29.2,1.0,N,17.0,0.0,,Light Snow
C-2943174,2,41.982231,-87.804436,2022-01-31 22:21:00+00:00,2022-01-31 23:34:04+00:00,3.619999885559082,2.0,3.0,Moderate,Delays of three minutes and delays increasing on I-90 Kennedy Expy Eastbound between I-90 and Gregory St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-01-31T16:51:00.000-05:00,33.0,24.0,54.0,29.32,10.0,S,13.0,0.0,,Cloudy
C-12848966,1,41.786118,-87.722954,2022-04-28 20:38:00+00:00,2022-04-28 21:47:02+00:00,2.240000009536743,3.0,5.0,Slow,Delays of five minutes and delays easing on Pulaski Rd Southbound in West Elsdon. Average speed ten mph.,W 59th St,Chicago,Cook,IL,US,60629,US/Central,KMDW,2022-04-28T16:53:00.000-04:00,50.0,50.0,63.0,29.5,10.0,E,12.0,0.01,,Light Rain
C-33021288,3,41.883369,-87.646027,2022-05-24 11:31:00+00:00,2022-05-24 12:37:01+00:00,11.5,13.0,13.0,Moderate,Severe delays of 13 minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 44A IL-19 Irving Park Rd and Exit 51E Monroe St. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-05-24T07:53:00.000-04:00,55.0,55.0,69.0,29.57,10.0,E,10.0,0.0,,Mostly Cloudy
C-6105434,1,41.946281,-87.735626,2022-02-04 13:09:00+00:00,2022-02-04 14:34:02+00:00,2.9800000190734863,8.0,9.0,Slow,Delays of nine minutes and delays easing on Addison St Eastbound between Menard Ave and Milwaukee Ave. Average speed five mph.,N Milwaukee Ave,Chicago,Cook,IL,US,60641-3959,US/Central,KORD,2022-02-04T07:51:00.000-05:00,12.0,3.0,77.0,29.64,10.0,NW,6.0,0.0,,Mostly Cloudy
C-22754639,1,41.934155,-87.699623,2022-02-13 22:01:00+00:00,2022-02-13 22:47:08+00:00,2.5,0.0,2.0,Moderate,Delays of two minutes and delays easing on I-90 Kennedy Expy Eastbound between Exit 45A Addison St and Exit 46A California Ave. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-02-13T16:51:00.000-05:00,18.0,11.0,48.0,29.51,10.0,WNW,5.0,0.0,,Partly Cloudy
C-8890164,0,41.924789,-87.70039399999996,2022-02-16 13:59:00+00:00,2022-02-16 14:40:05+00:00,0.7599999904632568,1.0,2.0,Slow,Delays of two minutes on Fullerton Ave Eastbound between Sawyer Ave and Francisco Ave. Average speed five mph.,W Fullerton Ave,Chicago,Cook,IL,US,60647-2937,US/Central,KMDW,2022-02-16T08:53:00.000-05:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,,Mostly Cloudy
C-19842210,1,41.875351,-87.650131,2022-08-20 17:16:00+00:00,2022-08-20 17:58:30+00:00,1.600000023841858,0.0,2.0,Slow,Delays of two minutes on I-290 Eisenhower Expy Eastbound between Exits 28A 28B Congress Pkwy and I-90 Dan Ryan Express Lane Exit 53C. Average speed 15 mph.,I-290,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-08-20T12:53:00.000-04:00,72.0,72.0,76.0,29.33,10.0,SSW,13.0,0.01,,Mostly Cloudy
C-26042487,1,41.50592,-87.558212,2022-02-02 19:39:00+00:00,2022-02-02 20:46:05+00:00,7.849999904632567,7.0,7.0,Moderate,Delays of seven minutes and delays increasing on Torrence Ave Southbound between I-294 and Frank Wagner Ave. Average speed 20 mph.,Torrence Ave,Chicago Heights,Cook,IL,US,60411-8732,US/Central,KIGQ,2022-02-02T14:35:00.000-05:00,24.0,11.0,93.0,29.51,,N,16.0,0.0,,Cloudy
C-13090628,2,41.936291,-87.702629,2022-03-23 21:07:00+00:00,2022-03-23 21:51:17+00:00,4.400000095367432,2.0,5.0,Moderate,Delays of five minutes on I-90 Kennedy Expy Eastbound between I-94 Edens Expy and I-90 Kennedy Expy. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60618,US/Central,KORD,2022-03-23T16:51:00.000-04:00,57.0,57.0,87.0,28.69,5.0,SSW,5.0,0.02,,Light Rain
C-23552618,1,41.780499,-87.631241,2022-04-16 21:58:00+00:00,2022-04-16 22:41:52+00:00,2.799999952316284,1.0,2.0,Fast,Delays of two minutes on I-94 Dan Ryan Express Lane Eastbound between I-90 Dan Ryan Expy and I-94 Dan Ryan Express Lane Dan Ryan Expy. Average speed 30 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60621,US/Central,KMDW,2022-04-16T17:53:00.000-04:00,50.0,50.0,36.0,29.43,10.0,WNW,20.0,0.0,,Mostly Cloudy
C-22669601,3,41.726662,-87.624748,2022-06-28 19:57:00+00:00,2022-06-28 21:01:25+00:00,12.140000343322756,5.0,10.0,Fast,Severe delays of ten minutes and delays easing on I-94 Bishop Ford Fwy Eastbound between I-90 Dan Ryan Expy and Exit 63 I-57. Average speed 25 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-06-28T15:53:00.000-04:00,87.0,87.0,26.0,29.49,10.0,WSW,12.0,0.0,,Mostly Cloudy
C-13386112,1,41.715519,-87.62383299999998,2022-02-26 22:32:00+00:00,2022-02-26 23:17:05+00:00,5.0,0.0,2.0,Fast,Delays of two minutes on I-94 Bishop Ford Fwy Eastbound between Exits 59C 60A 60C 61A Lafayette Ave and Exit 63 I-57. Average speed 30 mph.,Bishop Ford Fwy S,Chicago,Cook,IL,US,60628,US/Central,KMDW,2022-02-26T17:53:00.000-05:00,33.0,24.0,54.0,29.69,10.0,SW,12.0,0.0,,Fair
C-12859184,3,41.960781,-87.74234,2022-04-27 21:36:00+00:00,2022-04-27 22:24:07+00:00,12.3100004196167,12.0,21.0,Moderate,Severe delays of 21 minutes and delays easing on I-94 Edens Expy Westbound in Mayfair. Average speed 15 mph.,I-90 W,Chicago,Cook,IL,US,60641,US/Central,KORD,2022-04-27T17:51:00.000-04:00,38.0,31.0,62.0,29.56,10.0,ENE,10.0,0.0,,Cloudy
C-7705079,1,41.87997100000001,-87.61718,2022-05-02 12:53:00+00:00,2022-05-02 14:02:40+00:00,3.309999942779541,2.0,5.0,Moderate,Delays of five minutes and delays increasing on US-41 Jean Baptiste Pointe Dusable Lk Shr Dr Northbound between I-55 Stevenson Expy and Monroe Dr. Average speed 15 mph.,S Lake Shore Dr,Chicago,Cook,IL,US,60603,US/Central,KMDW,2022-05-02T08:53:00.000-04:00,50.0,50.0,68.0,29.36,10.0,WNW,7.0,0.0,,Cloudy
C-12333006,0,41.910629,-87.667107,2022-02-07 22:22:00+00:00,2022-02-07 23:10:00+00:00,1.600000023841858,2.0,4.0,Slow,Delays of four minutes and delays easing on IL-64 North Ave Westbound in Noble Square. Average speed five mph.,W North Ave,Chicago,Cook,IL,US,60642-2359,US/Central,KMDW,2022-02-07T16:53:00.000-05:00,25.0,14.0,58.0,29.5,10.0,W,12.0,0.0,,Mostly Cloudy
C-1120554,0,41.779572,-87.655357,2022-02-02 21:34:00+00:00,2022-02-02 22:37:07+00:00,1.0900000333786009,1.0,1.0,Slow,Delays of one minute and delays easing on 63rd St Westbound between Union Ave and Elizabeth St. Average speed ten mph.,W 63rd St,Chicago,Cook,IL,US,60636-1921,US/Central,KMDW,2022-02-02T16:30:00.000-05:00,23.0,9.0,78.0,29.56,0.75,N,18.0,0.0,,Light Snow
C-26176550,3,41.897854,-87.659599,2022-08-03 19:10:00+00:00,2022-08-03 20:07:56+00:00,13.420000076293944,21.0,25.0,Moderate,Severe delays of 25 minutes and delays easing on I-94 Eastbound between Exits 41A 41B US-14 Caldwell Ave and I-90 Kennedy Expy. Average speed 15 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-08-03T14:53:00.000-04:00,83.0,83.0,69.0,29.14,9.0,WNW,16.0,0.11,,Light Rain with Thunder
C-2438879,2,41.897854,-87.659599,2022-08-07 21:23:00+00:00,2022-08-07 22:12:23+00:00,7.960000038146973,3.0,6.0,Moderate,Delays of six minutes and delays increasing on I-90 Kennedy Expy Eastbound between Exit 45A Addison St and Exit 50A Racine Ave. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-08-07T17:53:00.000-04:00,82.0,82.0,74.0,29.33,10.0,WSW,7.0,0.0,,Mostly Cloudy
C-9122395,2,41.9823,-87.796631,2022-04-22 17:34:00+00:00,2022-04-22 18:57:54+00:00,3.920000076293945,1.0,3.0,Fast,Delays of three minutes and delays increasing on I-90 Kennedy Expy Eastbound between I-190 and Exit 82A Gregory St. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60656,US/Central,KORD,2022-04-22T13:51:00.000-04:00,52.0,52.0,77.0,29.54,9.0,E,10.0,0.02,,Light Rain
C-8533489,0,41.770813,-87.741982,2022-02-04 21:51:00+00:00,2022-02-04 22:32:05+00:00,1.6299999952316284,0.0,2.0,Moderate,Delays of two minutes on IL-50 Cicero Ave Northbound between IL-50 Cicero Ave and Marquette Rd. Average speed 15 mph.,S Cicero Ave,Chicago,Cook,IL,US,60638-5805,US/Central,KMDW,2022-02-04T16:53:00.000-05:00,24.0,12.0,53.0,29.6,10.0,WSW,13.0,0.0,,Cloudy
C-64724,3,41.875671,-87.645569,2022-03-15 18:37:00+00:00,2022-03-15 19:21:00+00:00,8.039999961853027,5.0,10.0,Moderate,Severe delays of ten minutes on I-90 Dan Ryan Expy Eastbound between I-90 Kennedy Expy and I-90 Dan Ryan Expy Dan Ryan Express Lane. Average speed 20 mph.,Chicago-Kansas City Expressway W,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-03-15T14:53:00.000-04:00,52.0,52.0,49.0,29.51,10.0,ENE,6.0,0.0,,Fair
C-14129415,2,41.929539,-87.690933,2022-06-07 22:37:00+00:00,2022-06-07 23:42:55+00:00,5.1599998474121085,2.0,5.0,Moderate,Delays of five minutes and delays easing on I-90 Kennedy Expy Westbound between Exit 50B Ontario St and Exit 46B Diversey Ave. Average speed 25 mph.,I-90 E,Chicago,Cook,IL,US,60647,US/Central,KMDW,2022-06-07T18:53:00.000-04:00,70.0,70.0,46.0,29.26,10.0,E,8.0,0.0,,Fair
C-32076744,1,41.875351,-87.650131,2022-07-09 23:30:00+00:00,2022-07-10 00:16:45+00:00,1.870000004768372,0.0,1.0,Moderate,Delays of one minute and delays increasing on I-290 Eisenhower Expy Eastbound between Exits 28A 28B Congress Pkwy and I-90 Dan Ryan Express Lane Exit 53C. Average speed 20 mph.,I-290,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-07-09T19:53:00.000-04:00,76.0,76.0,46.0,29.48,10.0,NNE,13.0,0.0,,Fair
C-8849707,0,41.89492,-88.194412,2022-02-17 22:02:00+00:00,2022-02-17 23:11:22+00:00,5.480000019073486,4.0,4.0,Moderate,Delays of four minutes and delays increasing on IL-59 Southbound between Dean Ct and James Ave. Average speed 20 mph.,James Ave,West Chicago,DuPage,IL,US,60185,US/Central,KDPA,2022-02-17T16:59:00.000-05:00,21.0,7.0,85.0,29.08,0.5,N,16.0,0.0,,Heavy Snow
C-5211582,2,41.875351,-87.650131,2022-07-01 15:02:00+00:00,2022-07-01 16:11:38+00:00,2.6600000858306885,1.0,3.0,Moderate,Delays of three minutes and delays increasing on I-290 Eisenhower Expy Eastbound between Exit 27C Congress Pkwy and I-90 Dan Ryan Express Lane Exit 53C. Average speed 20 mph.,I-290,Chicago,Cook,IL,US,60607,US/Central,KMDW,2022-07-01T10:53:00.000-04:00,81.0,81.0,50.0,29.27,10.0,NW,7.0,0.0,,Cloudy
C-22660033,3,41.820164,-87.733986,2022-06-29 20:50:00+00:00,2022-06-29 21:38:05+00:00,8.060000419616701,3.0,18.0,Moderate,Severe delays of 18 minutes and delays increasing on I-55 Stevenson Expy Southbound between Exits 292 292A 292B 293A 293B I-90 Dan Ryan Express Lane Exit 53C and Exit 286 IL-50 Cicero Ave. Average speed ten mph.,Stevenson Expy S,Chicago,Cook,IL,US,60632,US/Central,KMDW,2022-06-29T16:53:00.000-04:00,85.0,85.0,40.0,29.47,10.0,ENE,9.0,0.0,,Fair
C-13387557,1,41.727112,-87.624763,2022-02-26 21:38:00+00:00,2022-02-26 22:27:03+00:00,5.050000190734863,0.0,2.0,Fast,Delays of two minutes and delays increasing on I-94 Dan Ryan Expy Eastbound between I-90 Dan Ryan Expy and Exit 62 Lafayette Ave. Average speed 30 mph.,Dan Ryan Expy S,Chicago,Cook,IL,US,60620,US/Central,KMDW,2022-02-26T16:53:00.000-05:00,33.0,25.0,54.0,29.7,10.0,SW,10.0,0.0,,Fair
C-14111983,2,41.881222,-87.645958,2022-06-09 20:52:00+00:00,2022-06-09 21:33:59+00:00,1.8899999856948853,0.0,4.0,Slow,Delays of four minutes on I-90 Kennedy Expy Eastbound between I-90 Kennedy Expy and Exit 51F-G Adams St. Average speed ten mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-06-09T16:53:00.000-04:00,80.0,80.0,28.0,29.26,10.0,WNW,16.0,0.0,,Partly Cloudy
C-17054880,1,41.87534,-87.70105699999998,2022-05-04 20:09:00+00:00,2022-05-04 20:51:05+00:00,3.119999885559082,3.0,4.0,Moderate,Delays of four minutes on I-290 Eisenhower Expy Westbound between Exit 28B Van Buren St and Van Buren St. Average speed 20 mph.,S Sacramento Blvd,Chicago,Cook,IL,US,60612,US/Central,KMDW,2022-05-04T15:53:00.000-04:00,54.0,54.0,62.0,29.53,10.0,NE,12.0,0.0,,Mostly Cloudy
C-24237993,3,41.887814,-87.647049,2022-07-20 12:58:00+00:00,2022-07-20 13:47:42+00:00,11.239999771118164,4.0,14.0,Moderate,Severe delays of 14 minutes on I-90 Kennedy Expy Eastbound between Exit 43C Montrose Ave and Exit 51B Randolph St. Average speed 20 mph.,I-90 E,Chicago,Cook,IL,US,60661,US/Central,KMDW,2022-07-20T08:53:00.000-04:00,81.0,81.0,74.0,28.96,10.0,SW,14.0,0.0,,Fair
C-24225693,2,41.915131,-87.667542,2022-07-21 16:10:00+00:00,2022-07-21 17:12:48+00:00,4.2199997901916495,6.0,6.0,Moderate,Delays of six minutes and delays easing on I-94 Westbound in Bucktown. Average speed 15 mph.,Kennedy Expy W,Chicago,Cook,IL,US,60642,US/Central,KMDW,2022-07-21T11:53:00.000-04:00,88.0,88.0,43.0,29.14,10.0,W,12.0,0.0,,Fair
