ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-14104659,1,40.847118,-73.934067,2022-06-10 03:06:00+00:00,2022-06-10 03:48:02+00:00,0.7699999809265137,2.0,2.0,Slow,Delays of two minutes on I-95 Cross Bronx Expy Northbound between Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15 and Exits 2 3 Harlem River Dr Exit 24. Average speed ten mph.,I-95 N,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-06-09T22:51:00.000-04:00,70.0,70.0,51.0,29.68,10.0,NW,9.0,0.0,,Fair
C-32080818,1,40.748001,-73.970001,2022-07-09 15:58:00+00:00,2022-07-09 16:39:50+00:00,2.2799999713897705,2.0,2.0,Moderate,Delays of two minutes on I-495 Westbound between Van Dam St and 36th St. Average speed 15 mph.,E 41st St,New York,New York,NY,US,10016,US/Eastern,KNYC,2022-07-09T11:51:00.000-04:00,81.0,81.0,49.0,29.95,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-4564549,0,40.774921,-73.960899,2022-06-15 18:29:00+00:00,2022-06-15 19:11:59+00:00,0.7699999809265137,1.0,2.0,Slow,Delays of two minutes on Park Ave Southbound between 69th St and 79th St. Average speed five mph.,Park Ave,New York,New York,NY,US,10075-0365,US/Eastern,KNYC,2022-06-15T14:51:00.000-04:00,77.0,77.0,54.0,30.03,10.0,VAR,3.0,0.0,,Fair
C-8536951,1,40.748577,-74.00765200000002,2022-02-04 20:27:00+00:00,2022-02-04 21:39:16+00:00,1.5199999809265137,3.0,4.0,Slow,Delays of four minutes and delays increasing on RT-9A Northbound between NY-9A West St and NY-9A 12th Ave. Average speed ten mph.,12th Ave,New York,New York,NY,US,10011-1097,US/Eastern,KNYC,2022-02-04T15:22:00.000-05:00,32.0,26.0,92.0,29.78,1.0,VAR,6.0,0.05,,Wintry Mix
C-26080989,0,40.750656,-73.987167,2022-02-01 23:21:00+00:00,2022-02-02 00:01:14+00:00,1.0499999523162842,0.0,1.0,Slow,Delays of one minute on 6th Ave Northbound between 22nd St and 36th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10018-5405,US/Eastern,KNYC,2022-02-01T18:51:00.000-05:00,33.0,29.0,66.0,30.43,10.0,VAR,5.0,0.0,,Cloudy
C-31048763,1,40.757702,-73.969398,2022-03-11 17:39:00+00:00,2022-03-11 18:22:17+00:00,3.7200000286102295,3.0,8.0,Slow,Delays of eight minutes on 3rd Ave Northbound between Cooper Sq and 53rd St. Average speed ten mph.,E 53rd St,New York,New York,NY,US,10022-4602,US/Eastern,KNYC,2022-03-11T12:51:00.000-05:00,54.0,54.0,29.0,29.96,10.0,SE,8.0,0.0,,Fair
C-24796135,0,40.732346,-73.98494000000002,2022-04-13 16:30:00+00:00,2022-04-13 17:14:04+00:00,1.0199999809265137,0.0,2.0,Slow,Delays of two minutes on 2nd Ave Southbound between 27th St and 14th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003,US/Eastern,KJRB,2022-04-13T12:51:00.000-04:00,68.0,68.0,47.0,29.91,10.0,SE,10.0,0.0,,Fair
C-22728103,0,40.711075,-74.014648,2022-02-15 22:34:00+00:00,2022-02-15 23:18:15+00:00,2.299999952316284,3.0,3.0,Slow,Delays of three minutes on RT-9A Southbound between NY-9A and West St. Average speed ten mph.,Liberty St,New York,New York,NY,US,10006,US/Eastern,KJRB,2022-02-15T17:51:00.000-05:00,30.0,25.0,32.0,30.55,10.0,W,5.0,0.0,,Fair
C-14097665,1,40.747684,-73.98511500000002,2022-06-10 22:20:00+00:00,2022-06-10 23:13:03+00:00,1.6699999570846558,1.0,5.0,Slow,Delays of five minutes and delays easing on 5th Ave Southbound between 53rd St and 32nd St. Average speed five mph.,5th Ave,New York,New York,NY,US,10016-5005,US/Eastern,KNYC,2022-06-10T17:51:00.000-04:00,76.0,76.0,32.0,29.74,10.0,WNW,6.0,0.0,,Fair
C-5496818,1,40.772984,-73.982063,2022-01-28 15:44:00+00:00,2022-01-28 16:51:14+00:00,3.2100000381469727,3.0,7.0,Slow,Delays of seven minutes and delays increasing on Columbus Ave Southbound between 104th St and Broadway. Average speed ten mph.,Broadway,New York,New York,NY,US,10023-6937,US/Eastern,KNYC,2022-01-28T10:51:00.000-05:00,31.0,31.0,79.0,30.04,2.0,CALM,0.0,0.0,,Light Snow
C-6200496,0,40.757912,-73.977654,2022-07-29 16:07:00+00:00,2022-07-29 16:56:12+00:00,1.2000000476837158,0.0,2.0,Slow,Delays of two minutes and delays increasing on 5th Ave Southbound between 64th St and 49th St. Average speed ten mph.,E 49th St,New York,New York,NY,US,10017-1055,US/Eastern,KNYC,2022-07-29T11:51:00.000-04:00,83.0,83.0,49.0,29.83,10.0,VAR,3.0,0.0,,Fair
C-191366,0,40.793182,-73.940567,2022-08-11 21:33:00+00:00,2022-08-11 22:19:00+00:00,0.8500000238418579,0.0,1.0,Slow,Delays of one minute and delays easing on 2nd Ave Southbound between 120th St and 109th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10029-3201,US/Eastern,KNYC,2022-08-11T17:51:00.000-04:00,87.0,87.0,31.0,29.74,10.0,CALM,0.0,0.0,,Fair
C-834690,1,40.762142,-73.974564,2022-01-17 18:56:00+00:00,2022-01-17 19:39:13+00:00,3.3299999237060547,1.0,7.0,Slow,Delays of seven minutes on 5th Ave Southbound between 97th St and 55th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10019-4102,US/Eastern,KNYC,2022-01-17T13:51:00.000-05:00,36.0,27.0,76.0,29.01,10.0,WSW,15.0,0.0,,Cloudy
C-6201112,0,40.784401,-73.958336,2022-07-29 15:16:00+00:00,2022-07-29 15:57:17+00:00,1.0499999523162842,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 103rd St and 90th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10128-0114,US/Eastern,KNYC,2022-07-29T10:51:00.000-04:00,82.0,82.0,56.0,29.83,10.0,CALM,0.0,0.0,,Fair
C-23737354,0,40.70446,-74.014229,2022-09-08 16:43:00+00:00,2022-09-08 17:36:44+00:00,1.9600000381469729,0.0,4.0,Slow,Delays of four minutes and delays easing on Broadway Southbound between Canal St and Battery Pl. Average speed ten mph.,Battery Pl,New York,New York,NY,US,10004-1402,US/Eastern,KJRB,2022-09-08T12:51:00.000-04:00,74.0,74.0,55.0,29.83,10.0,ENE,7.0,0.0,,Cloudy
C-48423,0,40.778862,-73.953949,2022-03-16 20:39:00+00:00,2022-03-16 21:24:30+00:00,1.399999976158142,0.0,2.0,Moderate,Delays of two minutes on 3rd Ave Northbound between 70th St and 87th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10028-2111,US/Eastern,KNYC,2022-03-16T16:51:00.000-04:00,57.0,57.0,53.0,30.06,10.0,VAR,3.0,0.0,,Fair
C-7448347,0,40.79789,-73.96759,2022-02-11 21:25:00+00:00,2022-02-11 22:07:16+00:00,0.9700000286102296,0.0,1.0,Moderate,Delays of one minute on Amsterdam Ave Northbound between 90th St and 102nd St. Average speed ten mph.,W 102nd St,New York,New York,NY,US,10025-4402,US/Eastern,KNYC,2022-02-11T16:51:00.000-05:00,51.0,51.0,43.0,29.79,10.0,VAR,7.0,0.0,,Fair
C-12842972,1,40.760941,-73.964111,2022-04-29 14:55:00+00:00,2022-04-29 15:40:36+00:00,2.450000047683716,1.0,5.0,Slow,Delays of five minutes on 2nd Ave Southbound between 90th St and Ed Koch Queensboro Brg-Lower Level. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-04-29T10:51:00.000-04:00,50.0,50.0,17.0,30.0,10.0,NW,8.0,0.0,,Fair
C-6966782,0,40.76945900000001,-73.95478100000003,2022-02-28 14:39:00+00:00,2022-02-28 15:41:17+00:00,1.820000052452088,1.0,3.0,Slow,Delays of three minutes and delays easing on 1st Ave Northbound between 52nd St and 75th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10021-3802,US/Eastern,KNYC,2022-02-28T09:51:00.000-05:00,28.0,21.0,31.0,30.18,10.0,VAR,7.0,0.0,,Fair
C-17580126,1,40.720989,-74.00705,2022-02-19 22:33:00+00:00,2022-02-19 23:13:15+00:00,0.0,1.0,2.0,Moderate,Delays of two minutes on Holland Tunnel Northbound near Exits 1 2 3 4 5 Laight St. Average speed 15 mph.,Varick St,New York,New York,NY,US,10013-2126,US/Eastern,KJRB,2022-02-19T18:51:00.000-05:00,29.0,19.0,28.0,29.99,10.0,W,13.0,0.0,,Fair
C-7871191,0,40.772369,-73.967117,2022-08-15 14:06:00+00:00,2022-08-15 15:13:41+00:00,2.609999895095825,0.0,4.0,Slow,Delays of four minutes and delays increasing on 5th Ave Southbound between 103rd St and 71st St. Average speed ten mph.,Terrace Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-08-15T09:51:00.000-04:00,75.0,75.0,48.0,29.91,10.0,CALM,0.0,0.0,,Fair
C-25162731,1,40.78804,-73.944328,2022-03-09 14:34:00+00:00,2022-03-09 15:15:06+00:00,2.609999895095825,5.0,9.0,Slow,Delays of nine minutes on 2nd Ave Southbound between Harlem River Dr Exits 17 18 19 and 102nd St. Average speed five mph.,E 102nd St,New York,New York,NY,US,10029-5955,US/Eastern,KNYC,2022-03-09T09:32:00.000-05:00,36.0,30.0,93.0,29.99,4.0,ESE,7.0,0.03,,Light Rain
C-31039347,2,40.758961,-73.958488,2022-03-11 22:12:00+00:00,2022-03-11 23:09:10+00:00,4.0,9.0,12.0,Slow,Severe delays of twelve minutes and delays increasing on Fdr Dr Southbound between Exit 15 and Exit 11 53rd St. Average speed ten mph.,FDR Dr S,New York,New York,NY,US,10065,US/Eastern,KNYC,2022-03-11T16:51:00.000-05:00,46.0,42.0,54.0,29.86,10.0,SSE,8.0,0.0,,Fair
C-22747490,0,40.736488,-73.981873,2022-02-14 20:18:00+00:00,2022-02-14 21:11:22+00:00,1.940000057220459,3.0,4.0,Slow,Delays of four minutes and delays increasing on 2nd Ave Southbound between 44th St and 20th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10010-6447,US/Eastern,KNYC,2022-02-14T14:51:00.000-05:00,23.0,12.0,32.0,30.04,10.0,WNW,12.0,0.0,,Fair
C-8107553,0,40.765541,-73.97625699999998,2022-03-19 00:52:00+00:00,2022-03-19 01:34:44+00:00,1.0800000429153442,1.0,2.0,Slow,Delays of two minutes on 6th Ave Northbound between 45th St and Central Park. Average speed ten mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-03-18T20:51:00.000-04:00,55.0,55.0,77.0,29.91,9.0,SE,6.0,0.0,,Fair
C-19011228,0,40.771149,-73.967987,2022-05-31 20:07:00+00:00,2022-05-31 20:48:24+00:00,1.559999942779541,0.0,3.0,Slow,Delays of three minutes on 5th Ave Southbound between 89th St and 70th St. Average speed ten mph.,E 70th St,New York,New York,NY,US,10021-4965,US/Eastern,KNYC,2022-05-31T15:51:00.000-04:00,91.0,,34.0,29.81,10.0,,,0.0,,Partly Cloudy
C-16193934,0,40.731831,-73.996651,2022-05-15 00:04:00+00:00,2022-05-15 00:46:02+00:00,0.9800000190734864,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 19th St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-05-14T20:00:00.000-04:00,63.0,63.0,97.0,29.87,7.0,VAR,3.0,0.0,,Cloudy
C-12847195,0,40.75235,-73.977615,2022-04-28 21:51:00+00:00,2022-04-28 22:42:14+00:00,2.059999942779541,1.0,4.0,Slow,Delays of four minutes and delays increasing on Park Ave Southbound in Murray Hill. Average speed ten mph.,Park Ave,New York,New York,NY,US,10017-5522,US/Eastern,KNYC,2022-04-28T17:51:00.000-04:00,55.0,55.0,12.0,29.86,10.0,WNW,14.0,0.0,,Fair
C-30726395,0,40.788677,-73.940758,2022-01-20 20:02:00+00:00,2022-01-20 20:43:13+00:00,1.3600000143051147,0.0,1.0,Moderate,Delays of one minute on 1st Ave Northbound between 88th St and 105th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10029-5009,US/Eastern,KNYC,2022-01-20T14:51:00.000-05:00,34.0,34.0,52.0,30.06,10.0,VAR,3.0,0.0,,Fair
C-6930553,1,40.746471,-73.986,2022-03-02 22:52:00+00:00,2022-03-02 23:51:18+00:00,3.660000085830689,4.0,8.0,Slow,Delays of eight minutes and delays increasing on 5th Ave Southbound between 76th St and 30th St. Average speed ten mph.,E 31st St,New York,New York,NY,US,10016-6702,US/Eastern,KNYC,2022-03-02T17:51:00.000-05:00,50.0,50.0,31.0,29.87,10.0,WSW,8.0,0.0,,Fair
C-51013,2,40.799793,-73.932648,2022-03-16 18:20:00+00:00,2022-03-16 19:34:10+00:00,5.960000038146973,8.0,13.0,Slow,Severe delays of 13 minutes and delays increasing on 1st Ave Northbound between 49th St and Paladino Ave. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-3422,US/Eastern,KNYC,2022-03-16T13:51:00.000-04:00,65.0,65.0,36.0,30.09,10.0,SSE,6.0,0.0,,Fair
C-25155310,1,40.84891500000001,-73.939438,2022-03-09 22:32:00+00:00,2022-03-09 23:13:08+00:00,1.1699999570846558,0.0,1.0,Slow,Delays of one minute on I-95 Cross Bronx Expy Northbound between Exit 1 Riverside Dr and Exits 2 3 Harlem River Dr Exit 24. Average speed 15 mph.,I-95 N,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-03-09T17:30:00.000-05:00,35.0,31.0,89.0,29.84,3.0,NE,5.0,0.01,,Light Snow
C-22732958,0,40.767529,-73.9562,2022-02-15 18:45:00+00:00,2022-02-15 19:25:14+00:00,1.0099999904632568,0.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between 59th St and 72nd St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10021-4704,US/Eastern,KNYC,2022-02-15T13:51:00.000-05:00,28.0,28.0,29.0,30.52,10.0,CALM,0.0,0.0,,Fair
C-4026802,0,40.752007,-73.981972,2022-06-20 22:06:00+00:00,2022-06-20 22:54:43+00:00,1.2000000476837158,0.0,2.0,Slow,Delays of two minutes and delays easing on 5th Ave Southbound between 54th St and 39th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10018-2794,US/Eastern,KNYC,2022-06-20T17:51:00.000-04:00,77.0,77.0,26.0,29.98,10.0,CALM,0.0,0.0,,Fair
C-6936197,0,40.783211,-73.974594,2022-03-02 19:00:00+00:00,2022-03-02 19:40:14+00:00,1.4900000095367432,0.0,3.0,Slow,Delays of three minutes on Columbus Ave Southbound between 98th St and 80th St. Average speed ten mph.,Columbus Ave,New York,New York,NY,US,10024-5106,US/Eastern,KNYC,2022-03-02T13:51:00.000-05:00,49.0,49.0,35.0,29.88,10.0,WSW,3.0,0.0,,Fair
C-11465405,1,40.735931,-73.993668,2022-06-22 21:22:00+00:00,2022-06-22 22:03:43+00:00,5.960000038146973,7.0,18.0,Slow,Severe delays of 18 minutes on 5th Ave Southbound between 87th St and 13th St. Average speed five mph.,W 14th St,New York,New York,NY,US,10011-7501,US/Eastern,KNYC,2022-06-22T17:10:00.000-04:00,64.0,64.0,87.0,29.92,7.0,ENE,5.0,0.0,,Cloudy
C-24225127,0,40.746071,-74.008202,2022-07-21 16:40:00+00:00,2022-07-21 17:58:14+00:00,0.8899999856948853,2.0,2.0,Slow,Delays of two minutes and delays easing on RT-9A Southbound between NY-9A 12th Ave and NY-9A 11th Ave. Average speed ten mph.,11th Ave,New York,New York,NY,US,10011,US/Eastern,KNYC,2022-07-21T12:51:00.000-04:00,91.0,91.0,59.0,29.54,10.0,VAR,5.0,0.0,,Partly Cloudy
C-7850613,0,40.772617,-73.955574,2022-08-17 15:00:00+00:00,2022-08-17 15:40:45+00:00,1.6200000047683716,0.0,3.0,Slow,Delays of three minutes on 2nd Ave Southbound between 97th St and 77th St. Average speed ten mph.,E 78th St,New York,New York,NY,US,10075-2002,US/Eastern,KNYC,2022-08-17T10:51:00.000-04:00,73.0,73.0,49.0,29.94,10.0,CALM,0.0,0.0,,Cloudy
C-50362,1,40.748577,-74.00765200000002,2022-03-16 19:15:00+00:00,2022-03-16 20:25:12+00:00,1.440000057220459,2.0,3.0,Slow,Delays of three minutes and delays increasing on RT-9A Northbound between NY-9A West St and NY-9A 12th Ave. Average speed ten mph.,12th Ave,New York,New York,NY,US,10011-1097,US/Eastern,KNYC,2022-03-16T14:51:00.000-04:00,64.0,64.0,38.0,30.06,10.0,SE,8.0,0.0,,Fair
C-2402929,0,40.780567,-73.96112099999998,2022-08-10 20:47:00+00:00,2022-08-10 21:28:52+00:00,1.3799999952316284,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 101st St and 84th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10028-0136,US/Eastern,KNYC,2022-08-10T16:51:00.000-04:00,85.0,85.0,49.0,29.88,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-19000921,0,40.76342,-73.965172,2022-06-01 20:37:00+00:00,2022-06-01 21:18:31+00:00,1.0499999523162842,0.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 49th St and 62nd St. Average speed ten mph.,E 62nd St,New York,New York,NY,US,10065-7685,US/Eastern,KNYC,2022-06-01T16:51:00.000-04:00,65.0,65.0,75.0,29.82,10.0,ENE,5.0,0.0,,Cloudy
C-26201437,0,40.747459,-74.007942,2022-08-01 12:38:00+00:00,2022-08-01 13:19:45+00:00,1.0099999904632568,2.0,2.0,Slow,Delays of two minutes on RT-9A Southbound between NY-9A 12th Ave and NY-9A 11th Ave. Average speed ten mph.,11th Ave,New York,New York,NY,US,10011,US/Eastern,KNYC,2022-08-01T08:40:00.000-04:00,69.0,69.0,93.0,29.9,6.0,ENE,6.0,0.0,,Cloudy
C-2942628,2,40.84655,-73.932037,2022-02-01 03:15:00+00:00,2022-02-01 04:35:12+00:00,3.359999895095825,3.0,3.0,Moderate,Delays of three minutes and delays increasing on I-95 Cross Bronx Expy Southbound between Exit 4A NY-895 and Exits 2 3 Harlem River Dr Exit 24. Average speed 20 mph.,I-95 S,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-01-31T21:51:00.000-05:00,27.0,19.0,51.0,30.35,10.0,ENE,7.0,0.0,,Fair
C-51677,0,40.71862,-74.00251,2022-03-16 17:00:00+00:00,2022-03-16 17:41:08+00:00,1.5800000429153442,0.0,3.0,Slow,Delays of three minutes on Broadway Southbound between 8th St and Walker St. Average speed ten mph.,Walker St,New York,New York,NY,US,10013-3520,US/Eastern,KJRB,2022-03-16T12:51:00.000-04:00,63.0,63.0,40.0,30.12,10.0,NE,6.0,0.0,,Fair
C-22671074,0,40.795696,-73.969162,2022-06-28 18:35:00+00:00,2022-06-28 19:18:15+00:00,2.7699999809265137,0.0,4.0,Slow,Delays of four minutes on Amsterdam Ave Northbound between 65th St and 99th St. Average speed ten mph.,Amsterdam Ave,New York,New York,NY,US,10025-5704,US/Eastern,KNYC,2022-06-28T14:51:00.000-04:00,77.0,77.0,37.0,30.06,10.0,N,6.0,0.0,,Fair
C-9112427,0,40.747025,-73.9935,2022-04-23 19:47:00+00:00,2022-04-23 20:28:14+00:00,0.75,2.0,2.0,Slow,Delays of two minutes on 7th Ave Southbound between 36th St and 27th St. Average speed five mph.,7th Ave,New York,New York,NY,US,10001-6012,US/Eastern,KNYC,2022-04-23T15:51:00.000-04:00,63.0,63.0,30.0,30.18,2.0,S,9.0,0.0,,Haze
C-7469593,1,40.75145,-73.973946,2022-02-10 17:34:00+00:00,2022-02-10 18:15:18+00:00,2.7799999713897705,2.0,6.0,Slow,Delays of six minutes on 3rd Ave Northbound between Stuyvesant St and 44th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-5605,US/Eastern,KNYC,2022-02-10T12:51:00.000-05:00,53.0,,30.0,29.71,10.0,,,0.0,,Mostly Cloudy
C-10229976,0,40.737602,-73.996666,2022-01-15 01:45:00+00:00,2022-01-15 02:25:32+00:00,1.6200000047683716,2.0,3.0,Slow,Delays of three minutes on 6th Ave Northbound between Broome St and 15th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10011-2003,US/Eastern,KNYC,2022-01-14T20:51:00.000-05:00,29.0,20.0,64.0,29.81,10.0,NE,10.0,0.0,,Fair
C-7438236,0,40.735332,-73.98271899999997,2022-02-12 00:50:00+00:00,2022-02-12 01:32:44+00:00,1.6799999475479126,1.0,3.0,Slow,Delays of three minutes on 2nd Ave Southbound between 2nd Ave and 18th St. Average speed ten mph.,E 19th St,New York,New York,NY,US,10003-2804,US/Eastern,KJRB,2022-02-11T19:51:00.000-05:00,50.0,50.0,44.0,29.81,10.0,S,7.0,0.0,,Fair
C-7420453,0,40.796001,-73.968941,2022-01-04 14:58:00+00:00,2022-01-04 15:43:16+00:00,1.830000042915344,0.0,2.0,Moderate,Delays of two minutes and delays easing on Amsterdam Ave Northbound between 77th St and 99th St. Average speed ten mph.,Amsterdam Ave,New York,New York,NY,US,10025-5704,US/Eastern,KNYC,2022-01-04T09:51:00.000-05:00,22.0,16.0,55.0,30.34,10.0,W,5.0,0.0,,Fair
C-22735033,1,40.759171,-73.968323,2022-02-15 16:26:00+00:00,2022-02-15 17:07:16+00:00,2.869999885559082,2.0,6.0,Slow,Delays of six minutes on 3rd Ave Northbound between 20th St and 56th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10022-4706,US/Eastern,KNYC,2022-02-15T11:51:00.000-05:00,,,,,10.0,VAR,3.0,0.0,,Fair
C-14121015,0,40.75145,-73.973946,2022-06-08 21:31:00+00:00,2022-06-08 22:14:26+00:00,1.809999942779541,0.0,3.0,Slow,Delays of three minutes on 3rd Ave Northbound between 21st St and 44th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-5605,US/Eastern,KNYC,2022-06-08T17:51:00.000-04:00,80.0,80.0,39.0,29.74,10.0,CALM,0.0,0.0,,Fair
C-5723933,0,40.751118,-73.986824,2022-08-29 14:04:00+00:00,2022-08-29 14:44:43+00:00,0.8000000119209291,0.0,1.0,Slow,Delays of one minute on 6th Ave Northbound between 27th St and 37th St. Average speed ten mph.,W 36th St,New York,New York,NY,US,10018-7901,US/Eastern,KNYC,2022-08-29T09:51:00.000-04:00,77.0,77.0,79.0,30.06,10.0,CALM,0.0,0.0,,Mostly Cloudy
C-11466758,0,40.76054,-73.964401,2022-06-22 19:21:00+00:00,2022-06-22 21:25:45+00:00,1.2300000190734863,2.0,4.0,Slow,Delays of four minutes on 2nd Ave Southbound between 73rd St and 58th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-06-22T15:17:00.000-04:00,64.0,64.0,87.0,29.94,3.0,VAR,6.0,0.0,,Cloudy
C-19820880,1,40.846344,-73.932373,2022-08-22 21:25:00+00:00,2022-08-22 22:05:40+00:00,1.820000052452088,0.0,2.0,Slow,Delays of two minutes on I-95 Cross Bronx Expy Northbound between Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15 and I-95 Cross Bronx Expy. Average speed 15 mph.,I-95 N,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-08-22T17:16:00.000-04:00,74.0,74.0,87.0,29.75,10.0,CALM,0.0,0.0,,Light Rain
C-17581355,1,40.71283,-74.004356,2022-02-19 20:35:00+00:00,2022-02-19 21:24:18+00:00,2.0299999713897705,5.0,5.0,Slow,Delays of five minutes on Brooklyn Brg Northbound between Tillary St and Centre St. Average speed ten mph.,Brooklyn Brg,New York,New York,NY,US,10038,US/Eastern,KJRB,2022-02-19T15:39:00.000-05:00,36.0,30.0,59.0,29.78,10.0,VAR,7.0,0.0,,Cloudy
C-30737771,0,40.76408,-73.964706,2022-01-19 15:12:00+00:00,2022-01-19 15:57:19+00:00,1.1299999952316284,0.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 49th St and 63rd St. Average speed ten mph.,E 63rd St,New York,New York,NY,US,10065-7405,US/Eastern,KNYC,2022-01-19T09:51:00.000-05:00,38.0,32.0,55.0,30.0,10.0,S,8.0,0.0,,Fair
C-2176785,0,40.752007,-73.981972,2022-05-26 16:45:00+00:00,2022-05-26 17:26:35+00:00,1.1100000143051147,0.0,1.0,Slow,Delays of one minute on 5th Ave Southbound between 53rd St and 39th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10018-2794,US/Eastern,KNYC,2022-05-26T12:51:00.000-04:00,69.0,,54.0,30.18,10.0,,,0.0,,Partly Cloudy
C-28547071,0,40.788738,-73.94381700000002,2022-05-17 16:28:00+00:00,2022-05-17 17:09:24+00:00,1.1699999570846558,1.0,3.0,Slow,Delays of three minutes on 2nd Ave Southbound in East Harlem. Average speed ten mph.,E 103rd St,New York,New York,NY,US,10029-5604,US/Eastern,KNYC,2022-05-17T11:51:00.000-04:00,73.0,73.0,37.0,29.64,10.0,W,7.0,0.0,,Fair
C-178821,1,40.757278,-73.978111,2022-08-12 19:13:00+00:00,2022-08-12 20:13:41+00:00,3.1700000762939453,0.0,7.0,Slow,Delays of seven minutes and delays easing on 5th Ave Southbound between 87th St and 48th St. Average speed ten mph.,W 48th St,New York,New York,NY,US,10020-2004,US/Eastern,KNYC,2022-08-12T14:51:00.000-04:00,83.0,83.0,29.0,29.88,10.0,NE,9.0,0.0,,Fair
C-24808837,0,40.78265,-73.94515200000002,2022-04-12 21:30:00+00:00,2022-04-12 22:11:16+00:00,1.6100000143051147,1.0,2.0,Moderate,Delays of two minutes on 1st Ave Northbound between 75th St and 95th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10128-5701,US/Eastern,KNYC,2022-04-12T17:51:00.000-04:00,71.0,71.0,31.0,29.92,10.0,VAR,6.0,0.0,,Fair
C-22178013,0,40.774284,-73.951225,2022-02-22 16:08:00+00:00,2022-02-22 17:22:16+00:00,1.4500000476837158,0.0,2.0,Slow,Delays of two minutes and delays easing on 1st Ave Northbound between 64th St and 82nd St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10028-4202,US/Eastern,KNYC,2022-02-22T10:51:00.000-05:00,46.0,42.0,79.0,30.19,5.0,ESE,8.0,0.0,,Cloudy
C-183524,0,40.760406,-73.97583,2022-08-12 14:07:00+00:00,2022-08-12 14:49:40+00:00,2.289999961853028,1.0,4.0,Slow,Delays of four minutes on 5th Ave Southbound between 81st St and 53rd St. Average speed ten mph.,W 53rd St,New York,New York,NY,US,10019-6106,US/Eastern,KNYC,2022-08-12T09:51:00.000-04:00,74.0,74.0,52.0,29.91,10.0,NE,9.0,0.0,,Fair
C-18562692,1,40.761379,-73.98671,2022-03-05 03:13:00+00:00,2022-03-05 03:56:56+00:00,2.4800000190734863,5.0,6.0,Slow,Delays of six minutes on 8th Ave Northbound between 17th St and 49th St. Average speed ten mph.,8th Ave,New York,New York,NY,US,10019-7402,US/Eastern,KNYC,2022-03-04T21:51:00.000-05:00,35.0,31.0,33.0,30.35,10.0,W,5.0,0.0,,Fair
C-8552992,0,40.741379,-73.98129300000002,2022-02-04 15:26:00+00:00,2022-02-04 16:18:15+00:00,1.7300000190734863,2.0,4.0,Slow,Delays of four minutes and delays easing on Cooper Sq Northbound in Kips Bay. Average speed ten mph.,E 27th St,New York,New York,NY,US,10016-9101,US/Eastern,KNYC,2022-02-04T10:51:00.000-05:00,34.0,30.0,92.0,29.81,3.0,VAR,5.0,0.04,,Light Rain
